fold_id,n_train,n_test,macro_f1,run_id,task,task_name,retention_pct,n_features
1,519,131,0.9448457174484571,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,3,43
2,520,130,0.9672970843183609,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,3,43
3,522,128,0.9334458725409904,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,3,43
4,520,130,0.9338314758527524,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,3,43
0,519,131,0.9605447839143492,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,71
1,519,131,0.9603644460787318,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,71
2,520,130,0.9755486816909706,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,71
3,522,128,0.9417621509407342,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,71
4,520,130,0.9338314758527524,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,5,71
0,519,131,0.9840463257065402,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
1,519,131,0.9772956424499074,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
2,520,130,1.0,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
3,522,128,0.9592568911622621,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
4,520,130,0.9759920915124982,shap_feature_selection_extratrees_p1_20260529_182607,G1_thiram_molar_grade,Thiram Positive Molar Grade,10,141
