task,task_name,feature_index,wavenumber,mean_abs_shap
P3_mba_presence,MBA Presence,1175,1575.0,0.004810721365565422
P3_mba_presence,MBA Presence,444,844.0,0.004637857850354017
P3_mba_presence,MBA Presence,663,1063.0,0.004601222862886859
P3_mba_presence,MBA Presence,673,1073.0,0.004558034803153701
P3_mba_presence,MBA Presence,445,845.0,0.0044926128655303
P3_mba_presence,MBA Presence,659,1059.0,0.004473254110646976
P3_mba_presence,MBA Presence,662,1062.0,0.004435456534212859
P3_mba_presence,MBA Presence,665,1065.0,0.004361174998250484
P3_mba_presence,MBA Presence,1168,1568.0,0.004301703129004508
P3_mba_presence,MBA Presence,429,829.0,0.004213742049642104
P3_mba_presence,MBA Presence,675,1075.0,0.0033259764970779353
P3_mba_presence,MBA Presence,1170,1570.0,0.0032805538168178454
P3_mba_presence,MBA Presence,1166,1566.0,0.003168106603638003
P3_mba_presence,MBA Presence,676,1076.0,0.0031551351883949154
P3_mba_presence,MBA Presence,677,1077.0,0.0031543460910223825
P3_mba_presence,MBA Presence,173,573.0,0.0030884672208019662
P3_mba_presence,MBA Presence,436,836.0,0.003026340737323843
P3_mba_presence,MBA Presence,1185,1585.0,0.002871489627419594
P3_mba_presence,MBA Presence,430,830.0,0.00281271308866767
P3_mba_presence,MBA Presence,667,1067.0,0.0027378324698428434
P3_mba_presence,MBA Presence,426,826.0,0.0027236108355119686
P3_mba_presence,MBA Presence,47,447.0,0.00272007279705923
P3_mba_presence,MBA Presence,433,833.0,0.0026750423726487416
P3_mba_presence,MBA Presence,428,828.0,0.0026712756411682694
P3_mba_presence,MBA Presence,658,1058.0,0.002657263737942694
P3_mba_presence,MBA Presence,443,843.0,0.002370096282825638
P3_mba_presence,MBA Presence,654,1054.0,0.0022392011483161854
P3_mba_presence,MBA Presence,448,848.0,0.002227641133557738
P3_mba_presence,MBA Presence,655,1055.0,0.0021596325450071816
P3_mba_presence,MBA Presence,423,823.0,0.002057726019619596
P3_mba_presence,MBA Presence,450,850.0,0.0020243313836825648
P3_mba_presence,MBA Presence,657,1057.0,0.0020070376060791345
P3_mba_presence,MBA Presence,172,572.0,0.001965040723180419
P3_mba_presence,MBA Presence,1164,1564.0,0.0019530757132788686
P3_mba_presence,MBA Presence,43,443.0,0.0019309468431839931
P3_mba_presence,MBA Presence,435,835.0,0.001930372063093857
P3_mba_presence,MBA Presence,441,841.0,0.0019233710070299056
P3_mba_presence,MBA Presence,424,824.0,0.0018858919393286429
P3_mba_presence,MBA Presence,439,839.0,0.0018472690632614181
P3_mba_presence,MBA Presence,446,846.0,0.0018418965690851737
P3_mba_presence,MBA Presence,1184,1584.0,0.0018366801652140972
P3_mba_presence,MBA Presence,678,1078.0,0.0018293688489425387
P3_mba_presence,MBA Presence,165,565.0,0.0018210558185328836
P3_mba_presence,MBA Presence,660,1060.0,0.0017376448320391797
P3_mba_presence,MBA Presence,175,575.0,0.0017228846525885356
P3_mba_presence,MBA Presence,652,1052.0,0.0016974860384973932
P3_mba_presence,MBA Presence,164,564.0,0.0016768121034562505
P3_mba_presence,MBA Presence,1165,1565.0,0.0016763053637385416
P3_mba_presence,MBA Presence,59,459.0,0.0016676666804234215
P3_mba_presence,MBA Presence,432,832.0,0.0016477277539907998
P3_mba_presence,MBA Presence,44,444.0,0.001642539564498707
P3_mba_presence,MBA Presence,162,562.0,0.0016143009242165214
P3_mba_presence,MBA Presence,51,451.0,0.0015602195161876944
P3_mba_presence,MBA Presence,48,448.0,0.0015498569264527171
P3_mba_presence,MBA Presence,418,818.0,0.0015427274011067071
P3_mba_presence,MBA Presence,176,576.0,0.001521643883361204
P3_mba_presence,MBA Presence,438,838.0,0.0015030791406666008
P3_mba_presence,MBA Presence,1218,1618.0,0.0014807041525473025
P3_mba_presence,MBA Presence,170,570.0,0.0014342907191364036
P3_mba_presence,MBA Presence,49,449.0,0.0014317022568247199
P3_mba_presence,MBA Presence,457,857.0,0.0014247064401473031
P3_mba_presence,MBA Presence,648,1048.0,0.0014131202790230784
P3_mba_presence,MBA Presence,442,842.0,0.0013881846072220695
P3_mba_presence,MBA Presence,431,831.0,0.0013820766496430205
P3_mba_presence,MBA Presence,414,814.0,0.0013753997133263097
P3_mba_presence,MBA Presence,398,798.0,0.0013650435697894123
P3_mba_presence,MBA Presence,177,577.0,0.0013641891284295181
P3_mba_presence,MBA Presence,451,851.0,0.0013516646032092439
P3_mba_presence,MBA Presence,160,560.0,0.0013512802483253324
P3_mba_presence,MBA Presence,679,1079.0,0.001334302063775516
P3_mba_presence,MBA Presence,58,458.0,0.001297156662296488
P3_mba_presence,MBA Presence,440,840.0,0.0012794208355660194
P3_mba_presence,MBA Presence,636,1036.0,0.0012686210318068828
P3_mba_presence,MBA Presence,455,855.0,0.0012534729294761979
P3_mba_presence,MBA Presence,61,461.0,0.00124246037625799
P3_mba_presence,MBA Presence,174,574.0,0.0012373433850602987
P3_mba_presence,MBA Presence,396,796.0,0.0012334855266180925
P3_mba_presence,MBA Presence,437,837.0,0.0012101530519271321
P3_mba_presence,MBA Presence,452,852.0,0.0012087096675846875
P3_mba_presence,MBA Presence,60,460.0,0.0011967720210577359
P3_mba_presence,MBA Presence,163,563.0,0.0011945562798317123
P3_mba_presence,MBA Presence,392,792.0,0.0011818716736197387
P3_mba_presence,MBA Presence,56,456.0,0.0011712309924106635
P3_mba_presence,MBA Presence,434,834.0,0.0011415972877606949
P3_mba_presence,MBA Presence,146,546.0,0.001138540464107471
P3_mba_presence,MBA Presence,656,1056.0,0.0011238949605622314
P3_mba_presence,MBA Presence,53,453.0,0.00112154977149143
P3_mba_presence,MBA Presence,54,454.0,0.0011139312448164855
P3_mba_presence,MBA Presence,449,849.0,0.0011066545879915995
P3_mba_presence,MBA Presence,178,578.0,0.001103856035334721
P3_mba_presence,MBA Presence,42,442.0,0.0011007955110276914
P3_mba_presence,MBA Presence,746,1146.0,0.0010897458753047061
P3_mba_presence,MBA Presence,1044,1444.0,0.0010847760624022444
P3_mba_presence,MBA Presence,1186,1586.0,0.001084230915088261
P3_mba_presence,MBA Presence,425,825.0,0.0010806889917303146
P3_mba_presence,MBA Presence,152,552.0,0.0010650682379726442
P3_mba_presence,MBA Presence,41,441.0,0.0010584148033298622
P3_mba_presence,MBA Presence,395,795.0,0.0010488719068412879
P3_mba_presence,MBA Presence,161,561.0,0.0010310329117851286
P3_mba_presence,MBA Presence,634,1034.0,0.001029996963044034
P3_mba_presence,MBA Presence,427,827.0,0.0010160904007817304
P3_mba_presence,MBA Presence,45,445.0,0.0010152965316765651
P3_mba_presence,MBA Presence,40,440.0,0.000976178255094848
P3_mba_presence,MBA Presence,168,568.0,0.0009730328310947837
P3_mba_presence,MBA Presence,118,518.0,0.0009569290861862945
P3_mba_presence,MBA Presence,65,465.0,0.0009533894482304735
P3_mba_presence,MBA Presence,420,820.0,0.0009530264348198845
P3_mba_presence,MBA Presence,117,517.0,0.0009491597779914469
P3_mba_presence,MBA Presence,649,1049.0,0.0009435864181369042
P3_mba_presence,MBA Presence,650,1050.0,0.0009377253857138121
P3_mba_presence,MBA Presence,625,1025.0,0.0009364658918175038
P3_mba_presence,MBA Presence,400,800.0,0.0009306215154672458
P3_mba_presence,MBA Presence,447,847.0,0.0009298081236949252
P3_mba_presence,MBA Presence,453,853.0,0.0009287881190115094
P3_mba_presence,MBA Presence,113,513.0,0.0009265303444029327
P3_mba_presence,MBA Presence,653,1053.0,0.0009166744726737127
P3_mba_presence,MBA Presence,682,1082.0,0.0009157005807915024
P3_mba_presence,MBA Presence,156,556.0,0.0008949683716456412
P3_mba_presence,MBA Presence,344,744.0,0.0008936089663498255
P3_mba_presence,MBA Presence,171,571.0,0.000889671735381549
P3_mba_presence,MBA Presence,456,856.0,0.0008881709588242102
P3_mba_presence,MBA Presence,454,854.0,0.000880772385849641
P3_mba_presence,MBA Presence,507,907.0,0.0008786799581857524
P3_mba_presence,MBA Presence,159,559.0,0.0008772451778699226
P3_mba_presence,MBA Presence,647,1047.0,0.0008772115723654147
P3_mba_presence,MBA Presence,151,551.0,0.0008699496323320938
P3_mba_presence,MBA Presence,186,586.0,0.0008680950199662542
P3_mba_presence,MBA Presence,399,799.0,0.0008672293408259914
P3_mba_presence,MBA Presence,1162,1562.0,0.0008478066120852214
P3_mba_presence,MBA Presence,421,821.0,0.0008348940329032746
P3_mba_presence,MBA Presence,157,557.0,0.000826811877411437
P3_mba_presence,MBA Presence,416,816.0,0.0008175060414793542
P3_mba_presence,MBA Presence,685,1085.0,0.0008123996848987714
P3_mba_presence,MBA Presence,310,710.0,0.0007934710575642727
P3_mba_presence,MBA Presence,686,1086.0,0.0007929263865416029
P3_mba_presence,MBA Presence,495,895.0,0.0007902552316082977
P3_mba_presence,MBA Presence,582,982.0,0.0007834565409479203
P3_mba_presence,MBA Presence,50,450.0,0.0007789153673492629
P3_mba_presence,MBA Presence,1198,1598.0,0.0007773567542692273
P3_mba_presence,MBA Presence,166,566.0,0.0007737479442306622
P3_mba_presence,MBA Presence,119,519.0,0.0007625690383012133
P3_mba_presence,MBA Presence,342,742.0,0.0007566303694279762
P3_mba_presence,MBA Presence,624,1024.0,0.0007416451482234544
P3_mba_presence,MBA Presence,148,548.0,0.0007393182162088196
P3_mba_presence,MBA Presence,1219,1619.0,0.0007381273494368498
P3_mba_presence,MBA Presence,52,452.0,0.0007268632831568879
P3_mba_presence,MBA Presence,394,794.0,0.0007187703989617207
P3_mba_presence,MBA Presence,412,812.0,0.0007108964028969627
P3_mba_presence,MBA Presence,684,1084.0,0.0007080596742423114
P3_mba_presence,MBA Presence,153,553.0,0.0006979059170715251
P3_mba_presence,MBA Presence,643,1043.0,0.000688086026600495
P3_mba_presence,MBA Presence,943,1343.0,0.000679911123566794
P3_mba_presence,MBA Presence,141,541.0,0.0006643340870470799
P3_mba_presence,MBA Presence,635,1035.0,0.0006615623042715582
P3_mba_presence,MBA Presence,122,522.0,0.000650323775214176
P3_mba_presence,MBA Presence,750,1150.0,0.0006479790633558221
P3_mba_presence,MBA Presence,315,715.0,0.0006467101035688197
P3_mba_presence,MBA Presence,461,861.0,0.0006345382096807567
P3_mba_presence,MBA Presence,46,446.0,0.0006283313447574691
P3_mba_presence,MBA Presence,207,607.0,0.0006269936138206058
P3_mba_presence,MBA Presence,204,604.0,0.0006246089311163861
P3_mba_presence,MBA Presence,623,1023.0,0.0006130354948141492
P3_mba_presence,MBA Presence,942,1342.0,0.000609930189272119
P3_mba_presence,MBA Presence,747,1147.0,0.0006087272549604337
P3_mba_presence,MBA Presence,946,1346.0,0.0006085783798917182
P3_mba_presence,MBA Presence,267,667.0,0.0006064712084210871
P3_mba_presence,MBA Presence,55,455.0,0.000604341016860247
P3_mba_presence,MBA Presence,422,822.0,0.0006039965440076572
P3_mba_presence,MBA Presence,187,587.0,0.0006016835662409862
P3_mba_presence,MBA Presence,415,815.0,0.0005998946316365727
P3_mba_presence,MBA Presence,397,797.0,0.0005992554899798397
P3_mba_presence,MBA Presence,814,1214.0,0.0005991538775137105
P3_mba_presence,MBA Presence,306,706.0,0.0005982293468314004
P3_mba_presence,MBA Presence,944,1344.0,0.0005890136194749536
P3_mba_presence,MBA Presence,114,514.0,0.0005859715932720513
P3_mba_presence,MBA Presence,1220,1620.0,0.000585413282857097
P3_mba_presence,MBA Presence,1045,1445.0,0.0005801081406201048
P3_mba_presence,MBA Presence,389,789.0,0.0005787966565147283
P3_mba_presence,MBA Presence,496,896.0,0.0005751777181667222
P3_mba_presence,MBA Presence,388,788.0,0.0005741387793572551
P3_mba_presence,MBA Presence,179,579.0,0.0005715238467499487
P3_mba_presence,MBA Presence,225,625.0,0.000568724416303059
P3_mba_presence,MBA Presence,806,1206.0,0.000565124640856597
P3_mba_presence,MBA Presence,343,743.0,0.0005629298376131043
P3_mba_presence,MBA Presence,155,555.0,0.0005628365370788363
P3_mba_presence,MBA Presence,62,462.0,0.0005609381449769846
P3_mba_presence,MBA Presence,385,785.0,0.0005572136868863724
P3_mba_presence,MBA Presence,996,1396.0,0.0005563893769927885
P3_mba_presence,MBA Presence,513,913.0,0.0005540773441257591
P3_mba_presence,MBA Presence,304,704.0,0.0005529945689459703
P3_mba_presence,MBA Presence,813,1213.0,0.000551711633199327
P3_mba_presence,MBA Presence,158,558.0,0.0005490414115503058
P3_mba_presence,MBA Presence,370,770.0,0.0005455703567025854
P3_mba_presence,MBA Presence,345,745.0,0.0005445146048908544
P3_mba_presence,MBA Presence,498,898.0,0.0005439803805356331
P3_mba_presence,MBA Presence,1102,1502.0,0.0005404991262199852
P3_mba_presence,MBA Presence,744,1144.0,0.0005395085059702314
P3_mba_presence,MBA Presence,199,599.0,0.0005368225556570317
P3_mba_presence,MBA Presence,805,1205.0,0.000536108267053617
P3_mba_presence,MBA Presence,63,463.0,0.0005360490893314126
P3_mba_presence,MBA Presence,681,1081.0,0.0005357351441114931
P3_mba_presence,MBA Presence,651,1051.0,0.0005351167494552665
P3_mba_presence,MBA Presence,57,457.0,0.0005343108269303483
P3_mba_presence,MBA Presence,759,1159.0,0.0005307965165446403
P3_mba_presence,MBA Presence,67,467.0,0.0005306650762749185
P3_mba_presence,MBA Presence,64,464.0,0.0005304779842015931
P3_mba_presence,MBA Presence,143,543.0,0.0005262129297015978
P3_mba_presence,MBA Presence,111,511.0,0.0005256623367489522
P3_mba_presence,MBA Presence,564,964.0,0.0005251221317890132
P3_mba_presence,MBA Presence,145,545.0,0.0005210425887678071
P3_mba_presence,MBA Presence,115,515.0,0.0005138698950385667
P3_mba_presence,MBA Presence,599,999.0,0.0005134053146547508
P3_mba_presence,MBA Presence,120,520.0,0.0005099329796234225
P3_mba_presence,MBA Presence,974,1374.0,0.0005070281713415817
P3_mba_presence,MBA Presence,265,665.0,0.0005060119687088388
P3_mba_presence,MBA Presence,995,1395.0,0.0005053113532549397
P3_mba_presence,MBA Presence,202,602.0,0.0005043344196512527
P3_mba_presence,MBA Presence,311,711.0,0.0005035823473014796
P3_mba_presence,MBA Presence,751,1151.0,0.000502280433196165
P3_mba_presence,MBA Presence,505,905.0,0.0004996756608954904
P3_mba_presence,MBA Presence,285,685.0,0.0004980614276319858
P3_mba_presence,MBA Presence,39,439.0,0.0004945007036390464
P3_mba_presence,MBA Presence,386,786.0,0.000491620817214235
P3_mba_presence,MBA Presence,969,1369.0,0.0004888054574994642
P3_mba_presence,MBA Presence,583,983.0,0.0004872400221009888
P3_mba_presence,MBA Presence,511,911.0,0.00048684504859114583
P3_mba_presence,MBA Presence,196,596.0,0.0004860555057001931
P3_mba_presence,MBA Presence,220,620.0,0.000484198250205598
P3_mba_presence,MBA Presence,105,505.0,0.00048385745097440336
P3_mba_presence,MBA Presence,633,1033.0,0.00048364851319793075
P3_mba_presence,MBA Presence,1160,1560.0,0.0004817303377739434
P3_mba_presence,MBA Presence,945,1345.0,0.0004788403011793532
P3_mba_presence,MBA Presence,382,782.0,0.000477840925309989
P3_mba_presence,MBA Presence,458,858.0,0.00047503975840961806
P3_mba_presence,MBA Presence,226,626.0,0.00047496166931605373
P3_mba_presence,MBA Presence,646,1046.0,0.00046963223555389317
P3_mba_presence,MBA Presence,680,1080.0,0.00046799681275595394
P3_mba_presence,MBA Presence,208,608.0,0.00046795278213488214
P3_mba_presence,MBA Presence,1206,1606.0,0.0004676187357771552
P3_mba_presence,MBA Presence,346,746.0,0.00046751879723899725
P3_mba_presence,MBA Presence,116,516.0,0.00046476977454722195
P3_mba_presence,MBA Presence,149,549.0,0.00046396874772557095
P3_mba_presence,MBA Presence,1086,1486.0,0.0004632618821780633
P3_mba_presence,MBA Presence,211,611.0,0.0004597772477486298
P3_mba_presence,MBA Presence,287,687.0,0.0004591032271627495
P3_mba_presence,MBA Presence,1161,1561.0,0.0004565526906912742
P3_mba_presence,MBA Presence,169,569.0,0.0004554886440209048
P3_mba_presence,MBA Presence,1047,1447.0,0.00045294302697995503
P3_mba_presence,MBA Presence,401,801.0,0.0004520060634937098
P3_mba_presence,MBA Presence,1105,1505.0,0.0004476609108349596
P3_mba_presence,MBA Presence,514,914.0,0.00044729080297090476
P3_mba_presence,MBA Presence,309,709.0,0.00044655624906372513
P3_mba_presence,MBA Presence,577,977.0,0.00044525783705707346
P3_mba_presence,MBA Presence,642,1042.0,0.00044379223812333706
P3_mba_presence,MBA Presence,985,1385.0,0.0004420177119473362
P3_mba_presence,MBA Presence,1106,1506.0,0.0004380798501938305
P3_mba_presence,MBA Presence,377,777.0,0.0004372532514756447
P3_mba_presence,MBA Presence,493,893.0,0.00043694267676350836
P3_mba_presence,MBA Presence,1085,1485.0,0.00043475456252334125
P3_mba_presence,MBA Presence,584,984.0,0.00043415601416361965
P3_mba_presence,MBA Presence,1024,1424.0,0.0004267701040954391
P3_mba_presence,MBA Presence,853,1253.0,0.00042516501973161177
P3_mba_presence,MBA Presence,11,411.0,0.0004206953307183109
P3_mba_presence,MBA Presence,598,998.0,0.00041903441164248663
P3_mba_presence,MBA Presence,154,554.0,0.00041892958785587044
P3_mba_presence,MBA Presence,981,1381.0,0.00041449487524295586
P3_mba_presence,MBA Presence,1090,1490.0,0.00041406983959869795
P3_mba_presence,MBA Presence,1073,1473.0,0.00041344002627227965
P3_mba_presence,MBA Presence,10,410.0,0.0004130866181995693
P3_mba_presence,MBA Presence,630,1030.0,0.00040968294977671287
P3_mba_presence,MBA Presence,38,438.0,0.0004078512115567711
P3_mba_presence,MBA Presence,205,605.0,0.0004073912315779237
P3_mba_presence,MBA Presence,460,860.0,0.0004037959526480429
P3_mba_presence,MBA Presence,31,431.0,0.0004023365484913617
P3_mba_presence,MBA Presence,1195,1595.0,0.0004019154943343365
P3_mba_presence,MBA Presence,110,510.0,0.00040181324272701996
P3_mba_presence,MBA Presence,206,606.0,0.00040079562069505564
P3_mba_presence,MBA Presence,997,1397.0,0.0003985326450030789
P3_mba_presence,MBA Presence,91,491.0,0.0003967255476921
P3_mba_presence,MBA Presence,622,1022.0,0.00039440019415427755
P3_mba_presence,MBA Presence,754,1154.0,0.0003941328337367969
P3_mba_presence,MBA Presence,626,1026.0,0.0003900843739005144
P3_mba_presence,MBA Presence,286,686.0,0.00038870983204188666
P3_mba_presence,MBA Presence,268,668.0,0.00038512572765283897
P3_mba_presence,MBA Presence,36,436.0,0.0003846947963457695
P3_mba_presence,MBA Presence,947,1347.0,0.00038383108147423177
P3_mba_presence,MBA Presence,255,655.0,0.0003824505367824655
P3_mba_presence,MBA Presence,136,536.0,0.00038073907681681284
P3_mba_presence,MBA Presence,826,1226.0,0.00038066208052898944
P3_mba_presence,MBA Presence,816,1216.0,0.0003802673755700626
P3_mba_presence,MBA Presence,393,793.0,0.00037996571083315483
P3_mba_presence,MBA Presence,576,976.0,0.0003788392201910555
P3_mba_presence,MBA Presence,802,1202.0,0.000375674610436423
P3_mba_presence,MBA Presence,147,547.0,0.00037472756380204904
P3_mba_presence,MBA Presence,312,712.0,0.00037465774242170005
P3_mba_presence,MBA Presence,1353,1753.0,0.0003737912270610475
P3_mba_presence,MBA Presence,1209,1609.0,0.00037321200309268024
P3_mba_presence,MBA Presence,810,1210.0,0.00037228878028875085
P3_mba_presence,MBA Presence,998,1398.0,0.00037122624264731836
P3_mba_presence,MBA Presence,632,1032.0,0.00036972057500447706
P3_mba_presence,MBA Presence,1329,1729.0,0.00036728833360422856
P3_mba_presence,MBA Presence,1216,1616.0,0.00036665720397313666
P3_mba_presence,MBA Presence,214,614.0,0.00036664233937012784
P3_mba_presence,MBA Presence,803,1203.0,0.00036595735471131304
P3_mba_presence,MBA Presence,75,475.0,0.0003655719679509235
P3_mba_presence,MBA Presence,1395,1795.0,0.00036531368795512036
P3_mba_presence,MBA Presence,183,583.0,0.00036463200542257937
P3_mba_presence,MBA Presence,783,1183.0,0.0003638974331141612
P3_mba_presence,MBA Presence,1300,1700.0,0.00036308913248686824
P3_mba_presence,MBA Presence,940,1340.0,0.0003623486581777463
P3_mba_presence,MBA Presence,1152,1552.0,0.0003617067856907049
P3_mba_presence,MBA Presence,201,601.0,0.000358824010802961
P3_mba_presence,MBA Presence,600,1000.0,0.0003580870216593779
P3_mba_presence,MBA Presence,134,534.0,0.0003578624477861427
P3_mba_presence,MBA Presence,305,705.0,0.00035636971691308097
P3_mba_presence,MBA Presence,15,415.0,0.0003547543685610507
P3_mba_presence,MBA Presence,760,1160.0,0.0003531097408534237
P3_mba_presence,MBA Presence,1217,1617.0,0.00035203673012163103
P3_mba_presence,MBA Presence,121,521.0,0.0003516912177800758
P3_mba_presence,MBA Presence,1029,1429.0,0.00034929087394771307
P3_mba_presence,MBA Presence,71,471.0,0.00034838070866516027
P3_mba_presence,MBA Presence,383,783.0,0.00034815504384456405
P3_mba_presence,MBA Presence,150,550.0,0.0003469699161236715
P3_mba_presence,MBA Presence,1354,1754.0,0.00034557776430533784
P3_mba_presence,MBA Presence,99,499.0,0.0003452015065558353
P3_mba_presence,MBA Presence,266,666.0,0.0003438877466565861
P3_mba_presence,MBA Presence,954,1354.0,0.0003432472193883604
P3_mba_presence,MBA Presence,645,1045.0,0.0003432326754738719
P3_mba_presence,MBA Presence,284,684.0,0.0003425999829790969
P3_mba_presence,MBA Presence,9,409.0,0.0003416912236150773
P3_mba_presence,MBA Presence,96,496.0,0.0003404638599491958
P3_mba_presence,MBA Presence,404,804.0,0.00034017080120216667
P3_mba_presence,MBA Presence,413,813.0,0.00034012012241381743
P3_mba_presence,MBA Presence,73,473.0,0.00033931918092043335
P3_mba_presence,MBA Presence,228,628.0,0.00033756865772573277
P3_mba_presence,MBA Presence,21,421.0,0.00033667782752301123
P3_mba_presence,MBA Presence,123,523.0,0.00033651548320730865
P3_mba_presence,MBA Presence,379,779.0,0.0003355025742454251
P3_mba_presence,MBA Presence,16,416.0,0.0003347057894692462
P3_mba_presence,MBA Presence,994,1394.0,0.00033450252768165513
P3_mba_presence,MBA Presence,1298,1698.0,0.0003339595317744549
P3_mba_presence,MBA Presence,1023,1423.0,0.0003333736304730402
P3_mba_presence,MBA Presence,391,791.0,0.00033163173513262907
P3_mba_presence,MBA Presence,77,477.0,0.0003289784536660205
P3_mba_presence,MBA Presence,540,940.0,0.00032880921356699824
P3_mba_presence,MBA Presence,587,987.0,0.00032705214932971535
P3_mba_presence,MBA Presence,1163,1563.0,0.0003270348669645508
P3_mba_presence,MBA Presence,1072,1472.0,0.00032568383156831356
P3_mba_presence,MBA Presence,1232,1632.0,0.0003251123708269743
P3_mba_presence,MBA Presence,1000,1400.0,0.0003249045251438078
P3_mba_presence,MBA Presence,762,1162.0,0.000323971533778944
P3_mba_presence,MBA Presence,1187,1587.0,0.0003222428764072932
P3_mba_presence,MBA Presence,736,1136.0,0.00032136517398688577
P3_mba_presence,MBA Presence,1196,1596.0,0.0003190429543676069
P3_mba_presence,MBA Presence,784,1184.0,0.0003188761160972952
P3_mba_presence,MBA Presence,83,483.0,0.0003177158213989836
P3_mba_presence,MBA Presence,1008,1408.0,0.0003176699696761699
P3_mba_presence,MBA Presence,245,645.0,0.00031709192715725205
P3_mba_presence,MBA Presence,283,683.0,0.0003165221927945223
P3_mba_presence,MBA Presence,644,1044.0,0.00031640901170089473
P3_mba_presence,MBA Presence,808,1208.0,0.00031484453393926086
P3_mba_presence,MBA Presence,29,429.0,0.0003135203106697361
P3_mba_presence,MBA Presence,167,567.0,0.0003132409060983686
P3_mba_presence,MBA Presence,683,1083.0,0.0003128844183685076
P3_mba_presence,MBA Presence,575,975.0,0.000312648504438271
P3_mba_presence,MBA Presence,573,973.0,0.00031157258908858036
P3_mba_presence,MBA Presence,880,1280.0,0.00031131443539500573
P3_mba_presence,MBA Presence,1151,1551.0,0.00031002091889341767
P3_mba_presence,MBA Presence,468,868.0,0.00030914280918725555
P3_mba_presence,MBA Presence,963,1363.0,0.0003091174892636172
P3_mba_presence,MBA Presence,1157,1557.0,0.0003072054345269548
P3_mba_presence,MBA Presence,737,1137.0,0.0003064452162185813
P3_mba_presence,MBA Presence,566,966.0,0.0003062525042661158
P3_mba_presence,MBA Presence,822,1222.0,0.00030546888097155025
P3_mba_presence,MBA Presence,1238,1638.0,0.00030245776832873143
P3_mba_presence,MBA Presence,387,787.0,0.0003009192056365796
P3_mba_presence,MBA Presence,1018,1418.0,0.0003007833736528608
P3_mba_presence,MBA Presence,539,939.0,0.00030077137930991374
P3_mba_presence,MBA Presence,883,1283.0,0.0003001398823208023
P3_mba_presence,MBA Presence,999,1399.0,0.0002999643662347715
P3_mba_presence,MBA Presence,112,512.0,0.00029951703725522187
P3_mba_presence,MBA Presence,538,938.0,0.0002987225521008459
P3_mba_presence,MBA Presence,103,503.0,0.00029840613165634325
P3_mba_presence,MBA Presence,1108,1508.0,0.0002982229885496112
P3_mba_presence,MBA Presence,504,904.0,0.0002974203269450543
P3_mba_presence,MBA Presence,745,1145.0,0.0002973961745647763
P3_mba_presence,MBA Presence,971,1371.0,0.00029720607076481545
P3_mba_presence,MBA Presence,536,936.0,0.00029686128380062795
P3_mba_presence,MBA Presence,84,484.0,0.0002968045518355574
P3_mba_presence,MBA Presence,491,891.0,0.00029673892325162246
P3_mba_presence,MBA Presence,288,688.0,0.00029663303281109675
P3_mba_presence,MBA Presence,124,524.0,0.00029639393031404845
P3_mba_presence,MBA Presence,193,593.0,0.00029596332766908246
P3_mba_presence,MBA Presence,597,997.0,0.0002956736122845136
P3_mba_presence,MBA Presence,497,897.0,0.0002956000755338961
P3_mba_presence,MBA Presence,142,542.0,0.00029536723932386443
P3_mba_presence,MBA Presence,506,906.0,0.00029500787619125433
P3_mba_presence,MBA Presence,715,1115.0,0.00029491013839369034
P3_mba_presence,MBA Presence,1239,1639.0,0.0002946555528281165
P3_mba_presence,MBA Presence,125,525.0,0.00029370878539046794
P3_mba_presence,MBA Presence,509,909.0,0.00029346167438368004
P3_mba_presence,MBA Presence,197,597.0,0.00029330764996412026
P3_mba_presence,MBA Presence,881,1281.0,0.00029301888688858805
P3_mba_presence,MBA Presence,132,532.0,0.0002927857303036552
P3_mba_presence,MBA Presence,827,1227.0,0.00029249569434551526
P3_mba_presence,MBA Presence,369,769.0,0.00029191999798234284
P3_mba_presence,MBA Presence,1159,1559.0,0.0002912585883783753
P3_mba_presence,MBA Presence,1190,1590.0,0.000290841509248928
P3_mba_presence,MBA Presence,956,1356.0,0.0002904517663316002
P3_mba_presence,MBA Presence,223,623.0,0.00029038737504059024
P3_mba_presence,MBA Presence,1006,1406.0,0.00029010856456394656
P3_mba_presence,MBA Presence,108,508.0,0.0002889232058414456
P3_mba_presence,MBA Presence,235,635.0,0.0002882344132924285
P3_mba_presence,MBA Presence,269,669.0,0.00028808917798826757
P3_mba_presence,MBA Presence,222,622.0,0.00028766833630399706
P3_mba_presence,MBA Presence,562,962.0,0.0002866846523789811
P3_mba_presence,MBA Presence,638,1038.0,0.0002863598210218637
P3_mba_presence,MBA Presence,419,819.0,0.0002856956155895658
P3_mba_presence,MBA Presence,864,1264.0,0.0002850137242888589
P3_mba_presence,MBA Presence,101,501.0,0.0002850037517126556
P3_mba_presence,MBA Presence,210,610.0,0.00028498170109427786
P3_mba_presence,MBA Presence,1215,1615.0,0.0002824739475128349
P3_mba_presence,MBA Presence,588,988.0,0.0002822427390692931
P3_mba_presence,MBA Presence,804,1204.0,0.0002811420774122124
P3_mba_presence,MBA Presence,28,428.0,0.0002802320562950275
P3_mba_presence,MBA Presence,865,1265.0,0.0002801991675649863
P3_mba_presence,MBA Presence,970,1370.0,0.0002801502132808382
P3_mba_presence,MBA Presence,885,1285.0,0.00027973590192425835
P3_mba_presence,MBA Presence,525,925.0,0.0002795395922818247
P3_mba_presence,MBA Presence,637,1037.0,0.0002785723091224062
P3_mba_presence,MBA Presence,7,407.0,0.0002783104656461119
