Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy,FitSeconds,PredictSeconds
G3_mba_molar_grade,MBA Positive Molar Grade,1D-CNN,p1,4,0.6629106187929718,0.6666666666666666,0.6666666666666666,31.01761689037085,0.0028420165181159
G3_mba_molar_grade,MBA Positive Molar Grade,1D-ResNet,p1,0,0.8366487757885124,0.8320450885668276,0.8321167883211679,26.610544867813587,0.0579107627272605
G3_mba_molar_grade,MBA Positive Molar Grade,1D-ResNet,p1,1,0.8192223309637244,0.814118423222827,0.8175182481751825,24.642560467123985,0.0581341087818145
G3_mba_molar_grade,MBA Positive Molar Grade,1D-ResNet,p1,2,0.8622448979591836,0.8635102178117905,0.8613138686131386,28.60237120091915,0.0102333575487136
G3_mba_molar_grade,MBA Positive Molar Grade,1D-ResNet,p1,3,0.718867803974187,0.7205606792563314,0.7185185185185186,24.63587436079979,0.0100176855921745
G3_mba_molar_grade,MBA Positive Molar Grade,1D-ResNet,p1,4,0.6988503655170323,0.6962962962962962,0.6962962962962963,21.54360082745552,0.0586970299482345
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,0,0.8973010414559542,0.8980676328502416,0.8978102189781022,43.15454146265984,0.039022721350193
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,1,0.8849408497249028,0.883885865083292,0.8832116788321168,45.39314506202936,0.0062460303306579
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,2,0.7963788149834662,0.8051257253384914,0.8029197080291971,27.096215426921844,0.0042749866843223
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,3,0.8522167171829587,0.8526350461133071,0.8518518518518519,24.190050400793552,0.0043592900037765
G3_mba_molar_grade,MBA Positive Molar Grade,Spectrum-KAN,p1,4,0.8981173864894795,0.8962962962962964,0.8962962962962963,27.581524044275284,0.0063003674149513
G3_mba_molar_grade,MBA Positive Molar Grade,KAN-CNN,p1,0,0.7239241562850407,0.7312399355877616,0.7299270072992701,54.10456842184067,0.0710917264223098
G3_mba_molar_grade,MBA Positive Molar Grade,KAN-CNN,p1,1,0.6627845036319613,0.6823354774863929,0.6934306569343066,44.5369374230504,0.0644175037741661
G3_mba_molar_grade,MBA Positive Molar Grade,KAN-CNN,p1,2,0.7086458995549906,0.7163400891430495,0.7153284671532847,40.03723023831844,0.0599328503012657
G3_mba_molar_grade,MBA Positive Molar Grade,KAN-CNN,p1,3,0.6019919078742607,0.6188039818474601,0.6148148148148148,36.20255895704031,0.0072518661618232
G3_mba_molar_grade,MBA Positive Molar Grade,KAN-CNN,p1,4,0.6884615384615386,0.6888888888888888,0.6888888888888889,32.906610392034054,0.0060265213251113
P1_thiram_presence,Thiram Presence,RamanNet-Lite,p1,0,0.9374351883857588,0.9347328244274808,0.9502762430939227,17.212574027478695,0.08146607875823975
P1_thiram_presence,Thiram Presence,RamanNet-Lite,p1,1,0.9929442201403316,0.9897959183673469,0.9944444444444445,19.013070724904537,0.08238678425550461
P1_thiram_presence,Thiram Presence,RamanNet-Lite,p1,2,0.9793570090599794,0.9823076923076923,0.9833333333333333,19.512615844607353,0.00758584588766098
P1_thiram_presence,Thiram Presence,RamanNet-Lite,p1,3,0.95441224356887,0.97265625,0.9611111111111111,12.524150863289833,0.08290575444698334
P1_thiram_presence,Thiram Presence,RamanNet-Lite,p1,4,0.9788326604209949,0.97,0.9833333333333333,19.39780955761671,0.007585495710372925
P2_mg_presence,MG Presence,RamanNet-Lite,p1,0,0.9519365729676417,0.9492458521870286,0.9613259668508287,46.88128739595413,0.005222246050834656
P2_mg_presence,MG Presence,RamanNet-Lite,p1,1,0.9431818181818181,0.9323076923076923,0.9555555555555556,49.39793127775192,0.007939726114273071
P2_mg_presence,MG Presence,RamanNet-Lite,p1,2,0.9655950150999656,0.9576322115384616,0.9722222222222222,59.89456378668547,0.08323269337415695
P2_mg_presence,MG Presence,RamanNet-Lite,p1,3,0.9512365029606409,0.9484615384615385,0.9611111111111111,65.39425579458475,0.008025839924812317
P2_mg_presence,MG Presence,RamanNet-Lite,p1,4,0.9446153846153846,0.9446153846153846,0.9555555555555556,44.70178776234388,0.07901398837566376
P3_mba_presence,MBA Presence,RamanNet-Lite,p1,0,0.97798142816593,0.9890510948905109,0.9834254143646409,29.395089745521545,0.006523221731185913
P3_mba_presence,MBA Presence,RamanNet-Lite,p1,1,0.9555555555555555,0.9701239178407741,0.9666666666666667,20.79819155484438,0.08563181012868881
P3_mba_presence,MBA Presence,RamanNet-Lite,p1,2,0.9492569771656397,0.9744525547445255,0.9611111111111111,22.615381099283695,0.007698915898799896
P3_mba_presence,MBA Presence,RamanNet-Lite,p1,3,0.916923076923077,0.9481481481481482,0.9333333333333333,19.219591289758682,0.08097723871469498
P3_mba_presence,MBA Presence,RamanNet-Lite,p1,4,0.9782529902138456,0.9888888888888889,0.9833333333333333,28.999811321496964,0.013819091022014618
G1_thiram_molar_grade,Thiram Positive Molar Grade,RamanNet-Lite,p1,0,1.0,1.0,1.0,31.479910120368004,0.010574094951152802
G1_thiram_molar_grade,Thiram Positive Molar Grade,RamanNet-Lite,p1,1,0.9927321562586404,0.9924242424242425,0.9923664122137404,18.693318106234074,0.0012910589575767517
G1_thiram_molar_grade,Thiram Positive Molar Grade,RamanNet-Lite,p1,2,1.0,1.0,1.0,33.902488514781,0.08150104433298111
G1_thiram_molar_grade,Thiram Positive Molar Grade,RamanNet-Lite,p1,3,1.0,1.0,1.0,39.70536145567894,0.0012040361762046814
G1_thiram_molar_grade,Thiram Positive Molar Grade,RamanNet-Lite,p1,4,0.9920867662803147,0.9929078014184397,0.9923076923076923,35.08560100197792,0.011406317353248596
G2_mg_molar_grade,MG Positive Molar Grade,RamanNet-Lite,p1,0,0.7426492982672758,0.7381959126145171,0.7384615384615385,14.402720399200916,0.08349902927875519
G2_mg_molar_grade,MG Positive Molar Grade,RamanNet-Lite,p1,1,0.7769056340484912,0.7858279729506844,0.7769230769230769,14.108549520373344,0.08639726787805557
G2_mg_molar_grade,MG Positive Molar Grade,RamanNet-Lite,p1,2,0.8287878787878787,0.8320844099913867,0.828125,16.999219372868538,0.01133158802986145
G2_mg_molar_grade,MG Positive Molar Grade,RamanNet-Lite,p1,3,0.7491786958685913,0.7447912795738882,0.7461538461538462,12.67310594767332,0.001523427665233612
G2_mg_molar_grade,MG Positive Molar Grade,RamanNet-Lite,p1,4,0.7397809769902793,0.7392379075305904,0.7384615384615385,13.597505278885365,0.013954371213912964
G3_mba_molar_grade,MBA Positive Molar Grade,RamanNet-Lite,p1,0,0.890789563536463,0.8909822866344604,0.8905109489051095,16.57102730870247,0.0012902319431304932
G3_mba_molar_grade,MBA Positive Molar Grade,RamanNet-Lite,p1,1,0.8957830160487967,0.8974105228434768,0.8978102189781022,20.018781013786793,0.07613834738731384
G3_mba_molar_grade,MBA Positive Molar Grade,RamanNet-Lite,p1,2,0.9126871552403468,0.9142769041011408,0.9124087591240876,20.319904819130898,0.10422980040311813
G3_mba_molar_grade,MBA Positive Molar Grade,RamanNet-Lite,p1,3,0.8809398331137461,0.8819499341238473,0.8814814814814815,13.785724744200706,0.08143902570009232
G3_mba_molar_grade,MBA Positive Molar Grade,RamanNet-Lite,p1,4,0.8594658364498522,0.8592592592592592,0.8592592592592593,18.61383994668722,0.08496183902025223
