fold_id,n_train,n_test,macro_f1,run_id,task,task_name,retention_pct,n_features
2,520,128,0.9610916770106234,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,40,561
3,518,130,0.9761600681140911,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,40,561
4,518,130,0.9532608695652174,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,40,561
0,518,130,0.9844961240310077,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,50,701
1,518,130,0.9689407245349685,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,50,701
2,520,128,0.9685883222468589,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,50,701
3,518,130,0.968566215627981,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,50,701
4,518,130,0.9611088499977388,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,50,701
0,518,130,0.9767410412440839,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,60,841
1,518,130,0.9536622192093182,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,60,841
2,520,128,0.9685883222468589,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,60,841
3,518,130,0.9761600681140911,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,60,841
4,518,130,0.9611088499977388,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,60,841
0,518,130,0.9922470137480279,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,70,981
1,518,130,0.9613732672556202,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,70,981
2,520,128,0.9685883222468589,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,70,981
3,518,130,0.9761600681140911,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,70,981
4,518,130,0.94537452928633,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,70,981
0,518,130,0.9767410412440839,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,80,1121
1,518,130,0.9536622192093182,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,80,1121
2,520,128,0.9607625905922541,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,80,1121
3,518,130,0.9761600681140911,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,80,1121
4,518,130,0.94537452928633,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,80,1121
0,518,130,0.9767410412440839,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,90,1261
1,518,130,0.9538126361655773,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,90,1261
2,520,128,0.9685883222468589,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,90,1261
3,518,130,0.968566215627981,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,90,1261
4,518,130,0.9611088499977388,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,90,1261
0,518,130,0.9767410412440839,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,100,1401
1,518,130,0.9613732672556202,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,100,1401
2,520,128,0.9685883222468589,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,100,1401
3,518,130,0.968566215627981,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,100,1401
4,518,130,0.953456327738475,shap_feature_selection_extratrees_p1_20260528_125736,G2_mg_molar_grade,MG Positive Molar Grade,100,1401
0,544,137,0.9707694933501386,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
1,544,137,0.9563659331337194,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
2,544,137,0.9853462157809983,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
3,546,135,0.9702817130760463,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
4,546,135,0.9851851851851853,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
0,544,137,0.9780113567717773,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,20,281
1,544,137,0.9776425288784002,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,20,281
2,544,137,0.9853462157809983,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,20,281
3,546,135,0.985184270577529,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,20,281
4,546,135,0.9777750339548094,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,20,281
0,544,137,0.9780113567717773,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,30,421
1,544,137,0.9777089783281734,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,30,421
2,544,137,0.9853462157809983,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,30,421
3,546,135,0.9776936338734092,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,30,421
4,546,135,0.9777750339548094,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,30,421
0,544,137,0.9780113567717773,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,40,561
1,544,137,0.970542125024702,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,40,561
2,544,137,0.992670452257259,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,40,561
3,546,135,0.9776936338734092,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,40,561
4,546,135,0.9777750339548094,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,40,561
0,544,137,0.9780113567717773,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,50,701
1,544,137,0.9777089783281734,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,50,701
2,544,137,0.992670452257259,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,50,701
3,546,135,0.9776936338734092,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,50,701
4,546,135,0.9777750339548094,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,50,701
0,544,137,0.9780113567717773,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,60,841
1,544,137,0.9777089783281734,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,60,841
2,544,137,0.9780113567717773,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,60,841
3,546,135,0.9776936338734092,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,60,841
4,546,135,0.9777750339548094,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,60,841
0,544,137,0.9780113567717773,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,70,981
1,544,137,0.9777089783281734,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,70,981
2,544,137,0.9853320438426821,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,70,981
3,546,135,0.9776936338734092,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,70,981
4,546,135,0.9851851851851853,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,70,981
0,544,137,0.9707694933501386,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,80,1121
1,544,137,0.9777089783281734,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,80,1121
2,544,137,0.992670452257259,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,80,1121
3,546,135,0.9776936338734092,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,80,1121
4,546,135,0.9703557312252965,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,80,1121
0,544,137,0.9707694933501386,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,90,1261
1,544,137,0.9777089783281734,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,90,1261
2,544,137,0.9780113567717773,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,90,1261
3,546,135,0.9776936338734092,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,90,1261
4,546,135,0.9851851851851853,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,90,1261
0,544,137,0.9707694933501386,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,100,1401
1,544,137,0.970542125024702,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,100,1401
2,544,137,0.9853320438426821,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,100,1401
3,546,135,0.9776936338734092,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,100,1401
4,546,135,0.9777750339548094,shap_feature_selection_extratrees_p1_20260528_125736,G3_mba_molar_grade,MBA Positive Molar Grade,100,1401
