sample_index,preprocess,wavenumber,value
279,p4,1548.0,812.2531550134008
279,p4,1549.0,765.2698885234568
279,p4,1550.0,725.8243654081489
279,p4,1551.0,691.3242657454975
279,p4,1552.0,673.1986470479442
279,p4,1553.0,688.5277595437674
279,p4,1554.0,741.8473654278841
279,p4,1555.0,831.4369336163618
279,p4,1556.0,969.9712695641265
279,p4,1557.0,1156.0842246604498
279,p4,1558.0,1401.3115242136091
279,p4,1559.0,1709.8587272577379
279,p4,1560.0,2085.924179322128
279,p4,1561.0,2537.174508493621
279,p4,1562.0,3293.6387962965173
279,p4,1563.0,3941.344519554197
279,p4,1564.0,4242.754905436246
279,p4,1565.0,4461.724238725884
279,p4,1566.0,4841.095327632812
279,p4,1567.0,5558.477438135228
279,p4,1568.0,6982.031200489391
279,p4,1569.0,9044.72702888499
279,p4,1570.0,11156.426236717289
279,p4,1571.0,13285.214497352836
279,p4,1572.0,15359.703438286999
279,p4,1573.0,16817.472092880715
279,p4,1574.0,17572.768899323113
279,p4,1575.0,17964.937756445535
279,p4,1576.0,18031.199315128826
279,p4,1577.0,18047.368444290805
279,p4,1578.0,18331.66082890064
279,p4,1579.0,18661.160136959305
279,p4,1580.0,18677.374511643422
279,p4,1581.0,19654.410841481935
279,p4,1582.0,19337.041773031153
279,p4,1583.0,18043.75740744228
279,p4,1584.0,16009.217222063653
279,p4,1585.0,13500.616482713027
279,p4,1586.0,10559.438902960632
279,p4,1587.0,7945.410569176699
279,p4,1588.0,5861.530699709059
279,p4,1589.0,4523.832124197904
279,p4,1590.0,4182.6849400655665
279,p4,1591.0,5049.472968904807
279,p4,1592.0,4844.906876444719
279,p4,1593.0,4565.40779743587
279,p4,1594.0,4211.917394592781
279,p4,1595.0,3805.3831352708403
279,p4,1596.0,3380.0036846953335
279,p4,1597.0,3503.65643125321
279,p4,1598.0,3693.977965227423
279,p4,1599.0,3676.7904318206565
279,p4,1600.0,3714.1094574407816
279,p4,1601.0,4001.113276976467
279,p4,1602.0,4750.255385798383
279,p4,1603.0,6246.839512631363
279,p4,1604.0,8267.056309967944
279,p4,1605.0,10403.203010320147
279,p4,1606.0,12553.623165314344
279,p4,1607.0,14705.13980809441
279,p4,1608.0,16168.471821729738
279,p4,1609.0,16794.657601148723
279,p4,1610.0,17155.183907945873
279,p4,1611.0,17202.03310135512
279,p4,1612.0,16967.607742013057
279,p4,1613.0,16492.147593894388
279,p4,1614.0,15150.431831156948
279,p4,1615.0,12920.277854156026
279,p4,1616.0,10626.855336672372
279,p4,1617.0,8490.187657022663
279,p4,1618.0,6528.445682420276
279,p4,1619.0,5038.080972215429
279,p4,1620.0,4266.841651247477
279,p4,1621.0,3921.911307347679
279,p4,1622.0,3816.2245105244247
279,p4,1623.0,3669.6240654058847
279,p4,1624.0,3163.689329987834
279,p4,1625.0,2548.673664279183
279,p4,1626.0,2202.9235149568785
279,p4,1627.0,1904.2661811346961
279,p4,1628.0,1628.5098607474074
279,p4,1629.0,1378.753986567509
279,p4,1630.0,1154.3398724706421
279,p4,1631.0,952.7544941308806
279,p4,1632.0,777.966364167015
279,p4,1633.0,630.2830145184589
279,p4,1634.0,505.615271753637
279,p4,1635.0,398.96044382679247
279,p4,1636.0,307.68111204452816
279,p4,1637.0,231.0249697715899
279,p4,1638.0,165.76419517605154
279,p4,1639.0,110.51467760827472
279,p4,1640.0,69.39695759138158
279,p4,1641.0,39.96808806050922
279,p4,1642.0,22.86081890393507
279,p4,1643.0,16.54888716329242
279,p4,1644.0,8.092578230734034
279,p4,1645.0,-5.767015577680468
279,p4,1646.0,-25.490106858385843
279,p4,1647.0,-45.986868812648936
279,p4,1648.0,-67.3434217339991
279,p4,1649.0,-88.18957631405283
279,p4,1650.0,-102.10756100149865
279,p4,1651.0,-108.7899296157475
279,p4,1652.0,-105.13888570323616
279,p4,1653.0,-94.06686807071401
279,p4,1654.0,-87.69442418748258
279,p4,1655.0,-91.0144179326262
279,p4,1656.0,-100.31365516466485
279,p4,1657.0,-109.08427002103144
279,p4,1658.0,-126.24251116907635
279,p4,1659.0,-150.9428877666587
279,p4,1660.0,-171.7144819908617
279,p4,1661.0,-187.3589749591738
279,p4,1662.0,-194.97160806741704
279,p4,1663.0,-197.7898694973601
279,p4,1664.0,-203.30591541522972
279,p4,1665.0,-205.4399395206492
279,p4,1666.0,-195.5120360646024
279,p4,1667.0,-178.70031377325085
279,p4,1668.0,-168.88419515544592
279,p4,1669.0,-165.5940333022163
279,p4,1670.0,-158.40283101241312
279,p4,1671.0,-147.59721549848564
279,p4,1672.0,-136.6475224456126
279,p4,1673.0,-132.1071207576506
279,p4,1674.0,-130.68872070812813
279,p4,1675.0,-122.51341160803895
279,p4,1676.0,-106.84084575477391
279,p4,1677.0,-92.54486147891384
279,p4,1678.0,-87.72132288129433
279,p4,1679.0,-88.1627379048432
279,p4,1680.0,-87.465528760903
279,p4,1681.0,-83.14411891995042
279,p4,1682.0,-77.84773385784501
279,p4,1683.0,-75.65793204972852
279,p4,1684.0,-68.90865531985128
279,p4,1685.0,-53.52331937566214
279,p4,1686.0,-32.02936518731167
279,p4,1687.0,-12.147829701540104
279,p4,1688.0,2.6809404656733022
279,p4,1689.0,19.924809722668215
279,p4,1690.0,41.255640082126774
279,p4,1691.0,64.84722154293377
279,p4,1692.0,86.69283874181929
279,p4,1693.0,102.21430183784014
279,p4,1694.0,116.88910156289603
279,p4,1695.0,132.70292897085255
279,p4,1696.0,146.10135103929133
279,p4,1697.0,151.69638726794074
279,p4,1698.0,156.12599834742923
279,p4,1699.0,169.42059161975976
279,p4,1700.0,190.05659006164387
279,p4,1701.0,214.7372574547826
279,p4,1702.0,237.19533080288966
279,p4,1703.0,254.98749434625734
279,p4,1704.0,267.98334669165797
279,p4,1705.0,274.1936583537099
279,p4,1706.0,268.38101224867387
279,p4,1707.0,260.1734945391354
279,p4,1708.0,266.57312901642945
279,p4,1709.0,286.16542411088085
279,p4,1710.0,309.55933129845835
279,p4,1711.0,332.5588683771666
279,p4,1712.0,349.3275681175501
279,p4,1713.0,359.6403939329002
279,p4,1714.0,359.07971442649705
279,p4,1715.0,344.6786974422266
279,p4,1716.0,322.9917312964726
279,p4,1717.0,311.3873034612002
279,p4,1718.0,316.9231721229048
279,p4,1719.0,328.96460376999767
279,p4,1720.0,345.5511637797508
279,p4,1721.0,359.786268967438
279,p4,1722.0,367.90686027634774
279,p4,1723.0,372.6118509992393
279,p4,1724.0,371.4780979791949
279,p4,1725.0,370.14007640237924
279,p4,1726.0,371.1578336259872
279,p4,1727.0,373.9730345581188
279,p4,1728.0,385.89659251385274
279,p4,1729.0,403.7109985012994
279,p4,1730.0,424.73125781807676
279,p4,1731.0,441.3507312541169
279,p4,1732.0,453.0162284986777
279,p4,1733.0,461.89349047737596
279,p4,1734.0,466.7302262383978
279,p4,1735.0,474.33391405839257
279,p4,1736.0,481.8569911893528
279,p4,1737.0,489.06512754921823
279,p4,1738.0,501.78623150534486
279,p4,1739.0,523.288966342705
279,p4,1740.0,544.9696721774849
279,p4,1741.0,559.9182397115164
279,p4,1742.0,573.54931767786
279,p4,1743.0,584.8353241044279
279,p4,1744.0,591.9162918167181
279,p4,1745.0,601.6704479347
279,p4,1746.0,616.3729222120596
279,p4,1747.0,629.8189614204507
279,p4,1748.0,641.488415945988
279,p4,1749.0,662.7974083177191
279,p4,1750.0,685.5543770365575
279,p4,1751.0,707.1371262843645
279,p4,1752.0,732.8746250929289
279,p4,1753.0,758.3947763661149
279,p4,1754.0,780.8781446124767
279,p4,1755.0,801.6215762452343
279,p4,1756.0,819.3297581145912
279,p4,1757.0,830.0771474479352
279,p4,1758.0,842.9679054120088
279,p4,1759.0,862.4382566635145
279,p4,1760.0,880.3364982352605
279,p4,1761.0,894.0028410282002
279,p4,1762.0,906.5169180388175
279,p4,1763.0,930.2898610863131
279,p4,1764.0,961.1919765694088
279,p4,1765.0,993.9364628295239
279,p4,1766.0,1026.0663646577805
279,p4,1767.0,1058.4687603082011
279,p4,1768.0,1094.6381030234393
279,p4,1769.0,1124.4931746321631
279,p4,1770.0,1144.8627971050637
279,p4,1771.0,1158.5954320596452
279,p4,1772.0,1172.4843873902842
279,p4,1773.0,1194.5296264792655
279,p4,1774.0,1215.5925144795533
279,p4,1775.0,1237.4168995494906
279,p4,1776.0,1256.6975598054619
279,p4,1777.0,1269.6520039149636
279,p4,1778.0,1284.1873355455741
279,p4,1779.0,1301.7235952850297
279,p4,1780.0,1327.3821432405666
279,p4,1781.0,1357.027585362639
279,p4,1782.0,1378.585681423623
279,p4,1783.0,1395.579999994558
279,p4,1784.0,1412.5846571018192
279,p4,1785.0,1431.074123170149
279,p4,1786.0,1445.3236845673214
279,p4,1787.0,1457.5871405804296
279,p4,1788.0,1471.803861775425
279,p4,1789.0,1486.2556601812926
279,p4,1790.0,1505.173344770962
279,p4,1791.0,1521.8850250394567
279,p4,1792.0,1535.1611204788733
279,p4,1793.0,1551.3370976065326
279,p4,1794.0,1565.1781302296167
279,p4,1795.0,1577.3995668026519
279,p4,1796.0,1594.5274107805408
279,p4,1797.0,1610.462019026414
279,p4,1798.0,1623.8514902988845
279,p4,1799.0,1633.343907251954
279,p4,1800.0,1637.5873363011065
279,p5,400.0,1.2112353828431415
279,p5,401.0,1.1023103630585704
279,p5,402.0,0.9933853432739996
279,p5,403.0,0.8844603234894287
279,p5,404.0,0.7755353037048578
279,p5,405.0,0.6666102839202757
279,p5,406.0,0.4931560239311344
279,p5,407.0,0.24953204852611072
279,p5,408.0,-0.07808471749681473
279,p5,409.0,-0.47373961849236296
279,p5,410.0,-0.912412623151129
279,p5,411.0,-1.3604514981616311
279,p5,412.0,-1.7648082602220334
279,p5,413.0,-2.090132655088542
279,p5,414.0,-2.3074011273122315
279,p5,415.0,-2.37000654917441
279,p5,416.0,-2.271977683001254
279,p5,417.0,-1.9690265263199271
279,p5,418.0,-1.488373725054002
279,p5,419.0,-0.8452044650048258
279,p5,420.0,-0.0998058360751797
279,p5,421.0,0.665447350411498
279,p5,422.0,1.3659494767426508
279,p5,423.0,1.9263777567957503
279,p5,424.0,2.256376441665884
279,p5,425.0,2.341352379911445
279,p5,426.0,2.130260727632004
279,p5,427.0,1.6529382428010713
279,p5,428.0,0.9382432544031171
279,p5,429.0,0.07074002506681688
279,p5,430.0,-0.8528206246873349
279,p5,431.0,-1.7649548141061717
279,p5,432.0,-2.5220852798729076
279,p5,433.0,-2.984614879311258
279,p5,434.0,-3.107302351738829
279,p5,435.0,-2.8438551264451264
279,p5,436.0,-2.2863800665988028
279,p5,437.0,-1.536616576646749
279,p5,438.0,-0.7093010916976082
279,p5,439.0,0.06748720825348524
279,p5,440.0,0.6826516975372334
279,p5,441.0,1.0377632951407612
279,p5,442.0,1.226014722667812
279,p5,443.0,1.29654159404836
279,p5,444.0,1.2767306304536155
279,p5,445.0,1.2192381129105234
279,p5,446.0,1.1275916994048107
279,p5,447.0,1.0176345155493214
279,p5,448.0,0.9094509493768733
279,p5,449.0,0.7863607019975416
279,p5,450.0,0.6392111544869459
279,p5,451.0,0.46652625931678066
279,p5,452.0,0.32649050532775337
279,p5,453.0,0.2081555948503022
279,p5,454.0,0.10858929297765414
279,p5,455.0,0.029869317267906422
279,p5,456.0,-0.030593349287728534
279,p5,457.0,-0.0701368282503122
279,p5,458.0,-0.08524711600286485
279,p5,459.0,-0.09176264825204114
279,p5,460.0,-0.09628785132358368
279,p5,461.0,-0.09769918962000784
279,p5,462.0,-0.08566395098174959
279,p5,463.0,-0.06105817919081067
279,p5,464.0,-0.03131170568283722
279,p5,465.0,2.571359702320342e-05
279,p5,466.0,0.02947947011341961
279,p5,467.0,0.056592843064294726
279,p5,468.0,0.07634157816267267
279,p5,469.0,0.08189395149661989
279,p5,470.0,0.08382156829177376
279,p5,471.0,0.09749059441417451
279,p5,472.0,0.12372711366914854
279,p5,473.0,0.14926667050243217
279,p5,474.0,0.15701713980227752
279,p5,475.0,0.14386271251598381
279,p5,476.0,0.10278656151870058
279,p5,477.0,0.033029078324520414
279,p5,478.0,-0.062208636629933034
279,p5,479.0,-0.17077102334939698
279,p5,480.0,-0.2701015588603025
279,p5,481.0,-0.3396995524005027
279,p5,482.0,-0.3726203295440364
279,p5,483.0,-0.36129644247769943
279,p5,484.0,-0.3082460422713597
279,p5,485.0,-0.2085663548961055
279,p5,486.0,-0.07514017919436043
279,p5,487.0,0.07701502838594063
279,p5,488.0,0.22613849376311174
279,p5,489.0,0.3499824185002046
279,p5,490.0,0.4422239603927235
279,p5,491.0,0.5062851813493077
279,p5,492.0,0.5446808300255147
279,p5,493.0,0.5654681669670634
279,p5,494.0,0.5695899529180803
279,p5,495.0,0.5717172957986068
279,p5,496.0,0.5724736490450504
279,p5,497.0,0.56677987846388
279,p5,498.0,0.5404885161186191
279,p5,499.0,0.48076866837241017
279,p5,500.0,0.3963690280680477
279,p5,501.0,0.2891000516205862
279,p5,502.0,0.15726596940366874
279,p5,503.0,0.004648119828083897
279,p5,504.0,-0.15216166195274014
279,p5,505.0,-0.2883654791799193
279,p5,506.0,-0.38859570983008496
279,p5,507.0,-0.44212857197194083
279,p5,508.0,-0.4486669826672574
279,p5,509.0,-0.4156068376961239
279,p5,510.0,-0.35180042522072275
279,p5,511.0,-0.2812242474619789
279,p5,512.0,-0.22770858956916853
279,p5,513.0,-0.19871338996684515
279,p5,514.0,-0.19499226044346016
279,p5,515.0,-0.2212066297378604
279,p5,516.0,-0.27873698711193057
279,p5,517.0,-0.3661813807612161
279,p5,518.0,-0.4780087946719196
279,p5,519.0,-0.6031281805762876
279,p5,520.0,-0.7214555806109371
279,p5,521.0,-0.8145708178898323
279,p5,522.0,-0.878191917835751
279,p5,523.0,-0.8913928406954934
279,p5,524.0,-0.8469097151290551
279,p5,525.0,-0.7454039089813448
279,p5,526.0,-0.594185431154942
279,p5,527.0,-0.4123834516040725
279,p5,528.0,-0.20867058206337413
279,p5,529.0,0.009189210042463335
279,p5,530.0,0.2311899864218485
279,p5,531.0,0.42119233587373744
279,p5,532.0,0.5439301356554509
279,p5,533.0,0.6056958068908009
279,p5,534.0,0.6179909874400774
279,p5,535.0,0.5939224762823595
279,p5,536.0,0.5426855531349735
279,p5,537.0,0.4767367999088668
279,p5,538.0,0.4213907875478866
279,p5,539.0,0.3932623779059722
279,p5,540.0,0.38967023292001773
279,p5,541.0,0.39054557846433313
279,p5,542.0,0.3981469591890493
279,p5,543.0,0.420346760646302
279,p5,544.0,0.44973981089414217
279,p5,545.0,0.4665517810219787
279,p5,546.0,0.4457128214927815
279,p5,547.0,0.3751666558040345
279,p5,548.0,0.25206107925988036
279,p5,549.0,0.09202339187254098
279,p5,550.0,-0.09132235081890214
279,p5,551.0,-0.27037068070815146
279,p5,552.0,-0.41009086405141615
279,p5,553.0,-0.49998164466686645
279,p5,554.0,-0.5379604170415564
279,p5,555.0,-0.5244400472995474
279,p5,556.0,-0.46906750345051573
279,p5,557.0,-0.3744234489903217
279,p5,558.0,-0.247672952307384
279,p5,559.0,-0.08363775634535826
279,p5,560.0,0.10624949936603839
279,p5,561.0,0.30557583497971774
279,p5,562.0,0.4906155905190395
279,p5,563.0,0.6193676720054562
279,p5,564.0,0.6646649598882518
279,p5,565.0,0.6166105307612363
279,p5,566.0,0.4633203117867958
279,p5,567.0,0.21290026378244095
279,p5,568.0,-0.10814038252207728
279,p5,569.0,-0.4466519801202777
279,p5,570.0,-0.7420124522820865
279,p5,571.0,-0.9432053275841259
279,p5,572.0,-1.0065313451742623
279,p5,573.0,-0.9246896585967029
279,p5,574.0,-0.7111901828945965
279,p5,575.0,-0.40921266898301567
279,p5,576.0,-0.09546470568582077
279,p5,577.0,0.16637516336574956
279,p5,578.0,0.339071250416332
279,p5,579.0,0.4097945826714085
279,p5,580.0,0.3947615614045981
279,p5,581.0,0.32099407129779484
279,p5,582.0,0.2310871141771794
279,p5,583.0,0.1548612087842341
279,p5,584.0,0.10881179242803485
279,p5,585.0,0.09079112170830157
279,p5,586.0,0.08716069495121709
279,p5,587.0,0.09090077506189204
279,p5,588.0,0.09621692656783984
279,p5,589.0,0.09439191227597608
279,p5,590.0,0.08450219857214344
279,p5,591.0,0.07075619056150527
279,p5,592.0,0.06175259181135465
279,p5,593.0,0.06008410634836032
279,p5,594.0,0.06370958760072652
279,p5,595.0,0.06820859564155088
279,p5,596.0,0.07090714077978606
279,p5,597.0,0.07537560492527996
279,p5,598.0,0.08784329680749738
279,p5,599.0,0.10513797714579037
279,p5,600.0,0.12096316447630552
279,p5,601.0,0.13052079376273534
279,p5,602.0,0.1294027439781296
279,p5,603.0,0.11139132468639039
279,p5,604.0,0.07179813616155102
279,p5,605.0,0.011242474568813037
279,p5,606.0,-0.059227866387948254
279,p5,607.0,-0.11668601585142678
279,p5,608.0,-0.13844034615018488
279,p5,609.0,-0.11954567897824929
279,p5,610.0,-0.06719890059718556
279,p5,611.0,0.0035436766508797402
279,p5,612.0,0.07727917863821893
279,p5,613.0,0.13802943674187998
279,p5,614.0,0.16751791863252985
279,p5,615.0,0.15705403867339762
279,p5,616.0,0.10770564938983487
279,p5,617.0,0.03143277548140664
279,p5,618.0,-0.052299885840993786
279,p5,619.0,-0.12976421458379203
279,p5,620.0,-0.19696053129490043
279,p5,621.0,-0.24629892622715144
279,p5,622.0,-0.26465583545082055
279,p5,623.0,-0.24146251303169552
279,p5,624.0,-0.18251039314722645
279,p5,625.0,-0.09766234978501127
279,p5,626.0,-0.004332049382788296
279,p5,627.0,0.0800977548879645
279,p5,628.0,0.14325309262672825
279,p5,629.0,0.17448948319589894
279,p5,630.0,0.16819315232101648
279,p5,631.0,0.1353407264671064
279,p5,632.0,0.09264141282003127
279,p5,633.0,0.05677723391499582
279,p5,634.0,0.035482775797828756
279,p5,635.0,0.03065431085388178
279,p5,636.0,0.03763755845716614
279,p5,637.0,0.047721486406679475
279,p5,638.0,0.05507084057871845
279,p5,639.0,0.05740260183576634
279,p5,640.0,0.05779098429974156
279,p5,641.0,0.0647371957063974
279,p5,642.0,0.08423159100476232
279,p5,643.0,0.11568493642860173
279,p5,644.0,0.15191178011752982
279,p5,645.0,0.18203610053395947
279,p5,646.0,0.20085483451264383
279,p5,647.0,0.19493670636469265
279,p5,648.0,0.15660403878397727
279,p5,649.0,0.0852032477655087
279,p5,650.0,-0.005780025426278274
279,p5,651.0,-0.09695804743109883
279,p5,652.0,-0.1758338992669706
279,p5,653.0,-0.24011081834940645
279,p5,654.0,-0.2885210326258011
279,p5,655.0,-0.31712727394280443
279,p5,656.0,-0.3198750290180883
279,p5,657.0,-0.3124458460653953
279,p5,658.0,-0.2984885985620452
279,p5,659.0,-0.2740931790969648
279,p5,660.0,-0.22794106693484406
279,p5,661.0,-0.15894245799990664
279,p5,662.0,-0.0734932297720365
279,p5,663.0,0.02053818478996671
279,p5,664.0,0.1133541959553684
279,p5,665.0,0.1929312421724364
279,p5,666.0,0.24571333161758513
279,p5,667.0,0.255622582858412
279,p5,668.0,0.23009181567936546
279,p5,669.0,0.17962152375001014
279,p5,670.0,0.11564671834420634
279,p5,671.0,0.047488750490452154
279,p5,672.0,-0.009734151546564346
279,p5,673.0,-0.04140072654216188
279,p5,674.0,-0.04508904799268445
279,p5,675.0,-0.028081459686508128
279,p5,676.0,-0.0004038153093775044
279,p5,677.0,0.03022844650422369
279,p5,678.0,0.05910981195715511
279,p5,679.0,0.07730853567595314
279,p5,680.0,0.08432717485727279
279,p5,681.0,0.0895592464100479
279,p5,682.0,0.10190309304959057
279,p5,683.0,0.1254469270023628
279,p5,684.0,0.1577479827093853
279,p5,685.0,0.1936427739531187
279,p5,686.0,0.22162630039503164
279,p5,687.0,0.230377453222882
279,p5,688.0,0.20915214565052048
279,p5,689.0,0.15649386701158977
279,p5,690.0,0.08488656514834694
279,p5,691.0,0.0045132993199137285
279,p5,692.0,-0.08141487681211469
279,p5,693.0,-0.16439371951484985
279,p5,694.0,-0.23092579883046338
279,p5,695.0,-0.2641700517766203
279,p5,696.0,-0.25843077875435005
279,p5,697.0,-0.21442234771652524
279,p5,698.0,-0.13399959408576237
279,p5,699.0,-0.030166812674119504
279,p5,700.0,0.07110160910843026
279,p5,701.0,0.13361180218212623
279,p5,702.0,0.13284175022077555
279,p5,703.0,0.06694436904985916
279,p5,704.0,-0.05199889320660554
279,p5,705.0,-0.19214253473395332
279,p5,706.0,-0.3130497552392711
279,p5,707.0,-0.3803665156275399
279,p5,708.0,-0.3554590515069383
279,p5,709.0,-0.23545004716604293
279,p5,710.0,-0.038193832286432416
279,p5,711.0,0.20881234652651173
279,p5,712.0,0.4634498426060377
279,p5,713.0,0.6799625113734312
279,p5,714.0,0.8061467297980646
279,p5,715.0,0.8080201828944377
279,p5,716.0,0.6836824627767049
279,p5,717.0,0.45838798686670007
279,p5,718.0,0.19381628829541056
279,p5,719.0,-0.056662736769527586
279,p5,720.0,-0.2395427684079856
279,p5,721.0,-0.33841900370932554
279,p5,722.0,-0.3749385505004953
279,p5,723.0,-0.40103994013925115
279,p5,724.0,-0.49680756502689394
279,p5,725.0,-0.69602454550331
279,p5,726.0,-0.9816220791384392
279,p5,727.0,-1.273627859105287
279,p5,728.0,-1.4699511895456667
279,p5,729.0,-1.475906862977224
279,p5,730.0,-1.2374270364962063
279,p5,731.0,-0.781411001457708
279,p5,732.0,-0.17785060469431305
279,p5,733.0,0.44303809210641454
279,p5,734.0,0.9564179203283586
279,p5,735.0,1.3113444211932481
279,p5,736.0,1.4860679215380241
279,p5,737.0,1.5324313072330316
279,p5,738.0,1.4725343072136994
279,p5,739.0,1.3421219750164521
279,p5,740.0,1.1305458079452415
279,p5,741.0,0.8033906602214868
279,p5,742.0,0.3573535154125465
279,p5,743.0,-0.1915529009769579
279,p5,744.0,-0.758163361549735
279,p5,745.0,-1.2179392164816523
279,p5,746.0,-1.4651772211801897
279,p5,747.0,-1.4247313359451999
279,p5,748.0,-1.142847520517594
279,p5,749.0,-0.6864615073921911
279,p5,750.0,-0.20511617372330804
279,p5,751.0,0.167646403149134
279,p5,752.0,0.36580405698924434
279,p5,753.0,0.3837213037505551
279,p5,754.0,0.28855363952010027
279,p5,755.0,0.17261324026000943
279,p5,756.0,0.09990191682192508
279,p5,757.0,0.09881677527500142
279,p5,758.0,0.15968169127173681
279,p5,759.0,0.2677010327658362
279,p5,760.0,0.3697008355656976
279,p5,761.0,0.4322428160431549
279,p5,762.0,0.4459941677280708
279,p5,763.0,0.4228138291941542
279,p5,764.0,0.37966878728064724
279,p5,765.0,0.3200506531465085
279,p5,766.0,0.23454005425526298
279,p5,767.0,0.13423568140343956
279,p5,768.0,0.03967936862121566
279,p5,769.0,-0.03624273365722452
279,p5,770.0,-0.08317263171246198
279,p5,771.0,-0.09674470435724727
279,p5,772.0,-0.06611526129823363
279,p5,773.0,0.014655151864769674
279,p5,774.0,0.12551902026965597
279,p5,775.0,0.24062053726656346
279,p5,776.0,0.33855044539309287
279,p5,777.0,0.4054051951174449
279,p5,778.0,0.4300303274595223
279,p5,779.0,0.4037526680567973
279,p5,780.0,0.3331404848123972
279,p5,781.0,0.22962683507409845
279,p5,782.0,0.12644505339842765
279,p5,783.0,0.04174884085587433
279,p5,784.0,-0.022605768320701984
279,p5,785.0,-0.0728457983860835
279,p5,786.0,-0.1124772159507999
279,p5,787.0,-0.16391085789588683
279,p5,788.0,-0.2416670633595879
279,p5,789.0,-0.3581854446204474
279,p5,790.0,-0.5088855751545519
279,p5,791.0,-0.6778121276725307
279,p5,792.0,-0.834651726946865
279,p5,793.0,-0.9636770967752178
279,p5,794.0,-1.0503032645914048
279,p5,795.0,-1.0815099742774223
279,p5,796.0,-1.0399195325967283
279,p5,797.0,-0.9426493813642874
279,p5,798.0,-0.7918029533363031
279,p5,799.0,-0.6030464034023868
279,p5,800.0,-0.3882364265309361
279,p5,801.0,-0.16810322318718965
279,p5,802.0,0.042940189795646164
279,p5,803.0,0.22395771888631283
279,p5,804.0,0.36504674722413233
279,p5,805.0,0.46604269138715015
279,p5,806.0,0.532998638298263
279,p5,807.0,0.5628176292286055
279,p5,808.0,0.5749692776445968
279,p5,809.0,0.5770523918322479
279,p5,810.0,0.5728062286028123
279,p5,811.0,0.5563770288090338
279,p5,812.0,0.532222692521735
279,p5,813.0,0.49736446783646726
279,p5,814.0,0.4564956649807234
279,p5,815.0,0.4078796500790098
279,p5,816.0,0.3483919261842964
279,p5,817.0,0.2758083482538311
279,p5,818.0,0.2021935790812093
279,p5,819.0,0.1326514315075121
279,p5,820.0,0.06864462315246218
279,p5,821.0,0.012597694752372322
279,p5,822.0,-0.02133430072077403
279,p5,823.0,-0.03499584478268199
279,p5,824.0,-0.040300962908710825
279,p5,825.0,-0.0594409509363384
279,p5,826.0,-0.10204995659686493
279,p5,827.0,-0.16924135968158818
279,p5,828.0,-0.25237271460958866
279,p5,829.0,-0.34112301302309256
279,p5,830.0,-0.419174668816664
279,p5,831.0,-0.4647020722128965
279,p5,832.0,-0.45694996052099757
279,p5,833.0,-0.4063350520130719
279,p5,834.0,-0.3274866319047273
279,p5,835.0,-0.2325481648842309
279,p5,836.0,-0.12507416964959148
279,p5,837.0,-0.01734238393281265
279,p5,838.0,0.07663474512678141
279,p5,839.0,0.1485670098614924
279,p5,840.0,0.19453530801649327
279,p5,841.0,0.21440873736694785
279,p5,842.0,0.21061819475904237
279,p5,843.0,0.18403010458710758
279,p5,844.0,0.14453970409514638
279,p5,845.0,0.10730250290371417
279,p5,846.0,0.08275081255407721
279,p5,847.0,0.06537342515879625
279,p5,848.0,0.04976843874145972
279,p5,849.0,0.0323043955247967
279,p5,850.0,0.009878472482888605
279,p5,851.0,-0.016324658077276767
279,p5,852.0,-0.03572965606941033
279,p5,853.0,-0.03814744259138283
279,p5,854.0,-0.02052109945439283
279,p5,855.0,0.018878132565272095
279,p5,856.0,0.06658631873955831
279,p5,857.0,0.1039299478203394
279,p5,858.0,0.12354301077094196
279,p5,859.0,0.11974512216164813
279,p5,860.0,0.09160988530506235
279,p5,861.0,0.0486589960912067
279,p5,862.0,0.007299068887518208
279,p5,863.0,-0.02289313258053116
279,p5,864.0,-0.038635799158010464
279,p5,865.0,-0.03749136793056348
279,p5,866.0,-0.024494960407672725
279,p5,867.0,-0.004281511486312446
279,p5,868.0,0.018433966629423825
279,p5,869.0,0.034666327108171004
279,p5,870.0,0.04215020642256224
279,p5,871.0,0.047461003553911
279,p5,872.0,0.05301018954311043
279,p5,873.0,0.05571325994053816
279,p5,874.0,0.05563731313363983
279,p5,875.0,0.05812375755334907
279,p5,876.0,0.06386729814783648
279,p5,877.0,0.07053901402256442
279,p5,878.0,0.07509701156899282
279,p5,879.0,0.07916966549627859
279,p5,880.0,0.08593918427118541
279,p5,881.0,0.09640967266509379
279,p5,882.0,0.10889689395458159
279,p5,883.0,0.1252836861681703
279,p5,884.0,0.14884604124351175
279,p5,885.0,0.17838197467441422
279,p5,886.0,0.20894206217928268
279,p5,887.0,0.23785746453312062
279,p5,888.0,0.2632704802423558
279,p5,889.0,0.28513912471600833
279,p5,890.0,0.29232817014460655
279,p5,891.0,0.2784941436576793
279,p5,892.0,0.23891548897127457
279,p5,893.0,0.16724457131959214
279,p5,894.0,0.06406886656467593
279,p5,895.0,-0.0690645649795765
279,p5,896.0,-0.2052478246981679
279,p5,897.0,-0.31384047591036995
279,p5,898.0,-0.3565555028505249
279,p5,899.0,-0.2975414541067556
279,p5,900.0,-0.13526885416153314
279,p5,901.0,0.12617671025185528
279,p5,902.0,0.4286388247872453
279,p5,903.0,0.6899662956561736
279,p5,904.0,0.8262350101027908
279,p5,905.0,0.7538219300827482
279,p5,906.0,0.4500694149728115
279,p5,907.0,-0.07220144145129657
279,p5,908.0,-0.7263613728156442
