Task,TaskName,Model,Preprocess,F1_mean,F1_std,BA_mean,BA_std,Acc_mean,Acc_std,FitSeconds_total,FitSeconds_mean,PredictSeconds_total,source_stage,source_priority,source_variant_file,variant_scope,augmentation
P2_mg_presence,MG Presence,KAN-CNN,p1,0.8392400893989876,0.0892837828436558,0.8124450414781297,0.0946563971774058,0.8889686924493555,0.0535044745244363,115.90864853560925,23.18172970712185,0.1912665069103241,augmentation_no_aug,5,cv_results_summary_p1.csv,p1,No augmentation
P2_mg_presence,MG Presence,RamanNet-Lite,raw,0.8298364865020268,0.0279848362988194,0.8036593137254903,0.0306762795924116,0.8757028852056477,0.0181705220408783,61.36622060090304,12.273244120180609,0.0422366857528686,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
P2_mg_presence,MG Presence,1D-ResNet,raw,0.7265635757138043,0.1805829112192365,0.7348843797134238,0.1414401837207678,0.8213014119091466,0.0723948000406354,69.31499161571264,13.862998323142527,0.0325670763850212,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
P2_mg_presence,MG Presence,1D-CNN,raw,0.723306247227564,0.1814271523818532,0.7523251791101055,0.1101271662225933,0.7557151626764886,0.1966381762585156,113.09642182290554,22.61928436458111,0.1092934533953666,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
P2_mg_presence,MG Presence,KAN-CNN,raw,0.6635917880000234,0.1884221148531649,0.7134169494720966,0.1284793190003045,0.6923634131368938,0.1930395111626756,95.5366618335247,19.10733236670494,0.241594098508358,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
P2_mg_presence,MG Presence,Spectrum-KAN,raw,0.5603455729635507,0.0930866063232882,0.6216620003770739,0.0353989600722389,0.5892756292203807,0.1080749903502781,38.411364659667015,7.682272931933403,0.1688848286867141,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
P3_mba_presence,MBA Presence,Spectrum-KAN,p1,0.9392856716213076,0.0495600116860338,0.9529954698915828,0.0329461005195959,0.9523511356660528,0.0410447494457692,89.48724403232336,17.897448806464674,0.1243275851011276,augmentation_no_aug,5,cv_results_summary_p1.csv,p1,No augmentation
P3_mba_presence,MBA Presence,1D-CNN,p1,0.9306278306176694,0.0233118868895422,0.9152809427380808,0.0330043077792265,0.9511724984653162,0.0153834339616956,100.07205142080784,20.014410284161567,0.1119959503412246,augmentation_no_aug,5,cv_results_summary_p1.csv,p1,No augmentation
P3_mba_presence,MBA Presence,KAN-CNN,p1,0.9170103315551504,0.0321331235369381,0.8987873243839972,0.0413304336155074,0.9423204419889504,0.0200724375097648,123.23618087917566,24.647236175835133,0.2407894656062126,augmentation_no_aug,5,cv_results_summary_p1.csv,p1,No augmentation
P3_mba_presence,MBA Presence,1D-ResNet,p1,0.9139204737063724,0.0359709430436119,0.8894306329291901,0.0455184588820347,0.9411724984653164,0.0231188455725037,91.0831279233098,18.21662558466196,0.1819322854280471,augmentation_no_aug,5,cv_results_summary_p1.csv,p1,No augmentation
P3_mba_presence,MBA Presence,RamanNet-Lite,p1,0.9030994519587578,0.0455426839915294,0.9350358676449324,0.0388024670098549,0.9222467771639042,0.0379288624727651,13.706993728876114,2.7413987457752227,0.1804090589284896,augmentation_no_aug,5,cv_results_summary_p1.csv,p1,No augmentation
P3_mba_presence,MBA Presence,RamanNet-Lite,raw,0.7633076680205937,0.0412137684812129,0.7369863005086227,0.0342403682053635,0.8446654389195827,0.0334314905403598,35.01403692364693,7.002807384729385,0.2508903667330742,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
P3_mba_presence,MBA Presence,1D-CNN,raw,0.6530068665820868,0.0233119332728333,0.7017303745312573,0.0183431544453594,0.6947882136279926,0.0301049853251011,60.00817497819662,12.001634995639323,0.1822621673345565,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
P3_mba_presence,MBA Presence,KAN-CNN,raw,0.6385989279193507,0.034008385653506,0.671029933808749,0.0493162485799564,0.6970288520564764,0.027275528197432,46.32319436222315,9.26463887244463,0.2523304373025894,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
P3_mba_presence,MBA Presence,Spectrum-KAN,raw,0.6189140975066252,0.0288651746912763,0.6435113398455785,0.0225417779324268,0.6803130755064457,0.0403479132242709,31.826548039913177,6.365309607982636,0.1747215837240219,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
P3_mba_presence,MBA Presence,1D-ResNet,raw,0.59181461930783,0.1600841590822154,0.626593139566319,0.147674357321323,0.7824739103744628,0.0299208806475529,46.47650181502104,9.295300363004207,0.2270354852080345,augmentation_no_aug,5,cv_results_summary_raw.csv,raw,No augmentation
G1_thiram_molar_grade,Thiram Positive Molar Grade,RamanNet-Lite,p1,0.996963784507791,0.0041637662631185,0.9970664087685364,0.0040206217181032,0.9969348209042864,0.0041972206780104,158.86667919903994,31.773335839807988,0.1059765517711639,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,p1,0.9920191710719836,0.0097424269671162,0.9919449469281496,0.0100730655837349,0.9922953978273634,0.0094213417866801,335.2529970109463,67.05059940218925,0.1074526384472847,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-ResNet,raw,0.9459238001785412,0.0162981800396699,0.942457980264592,0.0169422390705266,0.9446473135642982,0.0165219578310845,553.665079370141,110.7330158740282,0.1847321540117263,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,p1,0.9331877113824942,0.0201595941185698,0.9310621758599996,0.0235805919667748,0.9321841970052848,0.0203888511410107,259.49995555728674,51.89999111145735,0.1062376648187637,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-ResNet,p1,0.9285320960306817,0.0335426146548145,0.9288086911240424,0.0380674516297024,0.9291911332941868,0.0341958961550359,218.3865195587277,43.67730391174555,0.2581794187426567,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G1_thiram_molar_grade,Thiram Positive Molar Grade,RamanNet-Lite,raw,0.9230647473830624,0.026468542381762,0.9183688729371332,0.0281435760876342,0.9200671608925426,0.0274070728874329,241.60913974046707,48.32182794809341,0.0924352407455444,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G1_thiram_molar_grade,Thiram Positive Molar Grade,KAN-CNN,p1,0.8949608937865572,0.0322394433726804,0.8929768634088464,0.0325345996864448,0.8936947665883734,0.03400950094119,282.4970695152879,56.49941390305757,0.1063561290502548,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G1_thiram_molar_grade,Thiram Positive Molar Grade,Spectrum-KAN,raw,0.8831578427936171,0.0265398599987077,0.8784158784405875,0.0273360506930913,0.8784644744568408,0.0279035617289618,351.4499444514513,70.28998889029026,0.1130651086568832,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G1_thiram_molar_grade,Thiram Positive Molar Grade,KAN-CNN,raw,0.8587271742868257,0.0410183236792127,0.8567987921973023,0.040621251242864,0.8570915296535526,0.0401569389789471,498.3823527470231,99.67647054940464,0.2272062972187996,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G1_thiram_molar_grade,Thiram Positive Molar Grade,1D-CNN,raw,0.842731319889307,0.078652143811776,0.8372497825299812,0.0781356529454507,0.8385136523781561,0.080050804360419,487.9219161719084,97.58438323438168,0.2483659833669662,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,1D-ResNet,p1,0.7693155442680457,0.0442812277005236,0.7746475657464569,0.0413525420109348,0.7732211538461538,0.0415259117883289,125.01753048598766,25.003506097197533,0.0839726403355598,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,RamanNet-Lite,p1,0.7674604967925033,0.0373035991358496,0.7680274965322134,0.0408620567736618,0.765625,0.0383690293718883,71.78110051900148,14.356220103800297,0.1967056840658188,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,1D-ResNet,raw,0.6960202998083371,0.0365900840429329,0.6903272752977287,0.0380746131059053,0.6914182692307692,0.0358329937902471,200.7830586954952,40.15661173909903,0.1945453062653541,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,p1,0.6772999720686804,0.0499893256379279,0.6947661671946946,0.04413142474212,0.6942788461538462,0.0404876490134107,145.61175376176834,29.122350752353668,0.0986872613430023,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,KAN-CNN,p1,0.6474655898811633,0.0307265058511664,0.6519080917730646,0.0310068984108013,0.6528365384615384,0.0313425036218235,146.1967492327094,29.23934984654188,0.1505474373698234,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,1D-CNN,raw,0.6364864524440363,0.0707905345260806,0.6430545017025151,0.0486041242081789,0.6481971153846153,0.0414363743410074,201.4729799628257,40.29459599256516,0.2217701375484466,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,KAN-CNN,raw,0.5899272260342862,0.084202637292952,0.6090808633472015,0.0569559481773725,0.620625,0.050702466480917,165.9221492409706,33.18442984819412,0.1071958094835281,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,RamanNet-Lite,raw,0.5636878040992392,0.0559001644707135,0.6081114844476141,0.0358312132339673,0.6235576923076923,0.0361984432386173,64.60239778459072,12.920479556918144,0.0183648020029068,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,p1,0.4719015060511098,0.052053575911541,0.4937147869172638,0.0523406336160176,0.4951201923076923,0.0517159161994698,87.04035677015781,17.408071354031563,0.1237819790840148,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
G2_mg_molar_grade,MG Positive Molar Grade,Spectrum-KAN,raw,0.47184803972934,0.044646333473523,0.5165573528025182,0.0514749243511466,0.5295192307692307,0.0585706377000602,102.06660240888596,20.41332048177719,0.2116045281291008,augmentation_aug_no_mixup,5,cv_results_summary_raw.csv,raw,"Augmented, no mixup"
G3_mba_molar_grade,MBA Positive Molar Grade,RamanNet-Lite,p1,0.887933080877841,0.019633101464902,0.8887757813924368,0.0202950237403546,0.888294133549608,0.0197890214011319,89.30927783250809,17.861855566501617,0.348059244453907,augmentation_aug_no_mixup,5,cv_results_summary_p1.csv,p1,"Augmented, no mixup"
