sample_id,folder_name,mixture_order,family,PCA1,PCA2,tSNE1,tSNE2,UMAP1,UMAP2
S0718,美6,1,single,-11.91241200877363,24.928626039600687,-21.97018,22.522882,10.818585,-11.817233
S0719,美6,1,single,-13.393290924625607,-12.687421564543834,-13.497271,1.9883125,13.694882,-9.456237
S0720,美6,1,single,-9.553438690979238,-13.415896136929376,-13.494032,1.9957359,11.423351,-11.407229
S0721,美6,1,single,-11.480630021739733,15.795958210914543,-19.425108,17.771786,13.498703,-13.083447
S0722,美6,1,single,-10.558763950236886,15.32459660312629,-19.439894,17.770609,13.460837,-13.023809
S0723,美6,1,single,-11.288534231479847,24.490982869050455,-22.265942,22.210262,11.170948,-11.688085
S0724,美6,1,single,-10.53957143317022,24.68112401606872,-22.471329,21.96486,11.18085,-11.651018
S0725,美6,1,single,-11.71423136938285,23.92442257659824,-23.255507,21.775463,11.157095,-11.595022
S0726,美6,1,single,-10.449429851514724,21.80002676026073,-22.538486,21.434406,11.151543,-11.649286
S0727,美6,1,single,-8.87454438431691,23.136044535782744,-22.630573,21.38163,11.186931,-11.643488
S0728,美6,1,single,-11.836380032227343,24.98272085814077,-22.092783,22.416782,10.851808,-11.769952
S0729,美6,1,single,-8.659551516121653,18.81604284905725,-23.514982,20.267942,11.171152,-11.606366
S0730,美6,1,single,-7.923851783144086,19.163678696762954,-23.536093,20.278816,11.252351,-11.560995
S0731,美6,1,single,-10.461917488041793,24.74182067149954,-22.56927,21.900904,11.13529,-11.57711
S0732,美6,1,single,-11.470943517550591,1.6399081262930437,-23.691788,19.725407,11.250102,-11.604414
S0733,美6K4,2,binary_Thiram_MG,29.587210108784934,1.5518224325992995,25.220886,-14.997886,-6.7565117,4.8597684
S0734,美6K4,2,binary_Thiram_MG,29.601281086527823,1.413666807749857,25.086575,-14.007252,-6.7250037,4.91979
S0735,美6K4,2,binary_Thiram_MG,29.677604191758597,1.598785394144697,25.143986,-13.90906,-6.6826997,4.902279
S0736,美6K4,2,binary_Thiram_MG,29.80599761389315,1.7367845651261726,25.309568,-13.817963,-6.6808977,4.8802414
S0737,美6K4,2,binary_Thiram_MG,28.71032674502923,0.9391058685428693,25.308012,-14.525615,-6.7092295,4.818022
S0738,美6K4,2,binary_Thiram_MG,28.413847926668254,1.210841686694304,25.367073,-14.314605,-6.762646,4.8833146
S0739,美6K4,2,binary_Thiram_MG,28.72750552325739,1.0934517402461812,25.339748,-14.258966,-6.7473826,4.8398542
S0740,美6K4,2,binary_Thiram_MG,29.12827402398984,0.9522692546875993,24.810572,-14.565449,-6.6717424,4.7929683
S0741,美6K4,2,binary_Thiram_MG,29.32660639135785,1.0092672352155456,24.81326,-14.411501,-6.6826677,4.7785726
S0742,美6K4,2,binary_Thiram_MG,29.365934729656228,1.1929748521740953,24.84324,-14.371232,-6.7133307,4.825769
S0743,美6K4,2,binary_Thiram_MG,29.268585629855902,1.2439152976538022,25.16505,-15.220197,-6.7439904,4.862119
S0744,美6K4,2,binary_Thiram_MG,29.368094267953268,1.1423561172085932,25.116014,-15.258149,-6.7369227,4.8431115
S0745,美6K4m4,3,ternary,-11.433859931902413,-7.486312766882927,-13.26154,-14.622753,-13.304356,-18.846783
S0746,美6K4m4,3,ternary,-6.1728865744921855,-8.873205071337873,-12.920929,-14.037715,-13.315257,-18.858536
S0747,美6K4m4,3,ternary,-8.277528482084998,-8.653388168546147,-13.10383,-14.33147,-13.314748,-18.86029
S0748,美6K4m4,3,ternary,-9.630416053475978,-8.113271491354586,-13.167071,-14.45744,-13.27393,-18.915134
S0749,美6K4m4,3,ternary,-10.696618142697414,-7.776597548078849,-13.2269945,-14.565301,-13.305804,-18.771631
S0750,美6K4m4,3,ternary,17.314123067507797,-9.2317733162102,19.75293,-8.873667,-5.257163,5.280723
S0751,美6K4m4,3,ternary,16.28544700140134,-9.302762829741754,19.665493,-8.715025,-5.1874795,5.3148885
S0752,美6K4m4,3,ternary,16.19541760673032,-9.133456484039796,19.6453,-8.563736,-5.180171,5.302019
S0753,美6K4m4,3,ternary,6.572368249694311,-8.362761755917749,18.556644,-7.76992,-13.370183,-18.854052
S0754,美6K4m4,3,ternary,-5.360635508775368,-9.46659681886132,-12.75367,-13.902307,-13.25512,-18.937971
S0755,美6K4m4,3,ternary,-8.965454727169869,-8.352440456353253,-13.05265,-14.363323,-13.197394,-18.832247
S0756,美6K4m4,3,ternary,-10.49424162566448,-7.718376873591225,-13.2030325,-14.546476,-13.30624,-18.836187
S0757,美6K4m5,3,ternary,30.340324334466004,-1.217801301344584,24.049267,-12.8276615,-5.4481006,5.1521535
S0758,美6K4m5,3,ternary,30.00943617751029,-1.293073201005313,24.013813,-12.629237,-5.5015287,5.1972175
S0759,美6K4m5,3,ternary,30.36257119091781,-1.390668175378016,23.956415,-12.448735,-5.400057,5.118965
S0760,美6K4m5,3,ternary,30.486946942096314,-1.3175308650873723,24.051212,-12.275239,-5.522087,5.2605896
S0761,美6K4m5,3,ternary,30.02837863937263,-0.9341838756510963,24.388317,-12.802003,-5.6554394,5.28865
S0762,美6K4m5,3,ternary,30.118208463516744,-0.837579774520317,24.34099,-12.698385,-5.57962,5.2505593
S0763,美6K4m5,3,ternary,30.32417525558119,-1.0773149095710965,24.364082,-12.363039,-5.6624823,5.3139815
S0764,美6K4m5,3,ternary,30.492399984189998,-0.9420517174269143,24.4635,-12.391871,-5.753055,5.3528647
S0765,美6K4m5,3,ternary,30.411953343707577,-0.807636941709259,24.613075,-12.598448,-5.9052434,5.311834
S0766,美6K4m5,3,ternary,30.35529353722805,-0.628513799319265,24.672318,-12.524086,-6.0088344,5.2677855
S0767,美6K4m5,3,ternary,30.47095826028624,-1.068653353092618,24.55585,-12.257251,-5.8784657,5.4070916
S0768,美6K4m5,3,ternary,30.745661767725867,-1.3580164209321914,24.341812,-12.090668,-5.553361,5.334905
S0769,美6K4m6,3,ternary,-29.310474442500997,-17.385689769484955,-4.33416,-14.318209,-11.891825,-19.69158
S0770,美6K4m6,3,ternary,-28.23390033334772,-17.84627521239115,-4.552792,-14.24014,-11.821352,-19.813751
S0771,美6K4m6,3,ternary,-27.710622284993185,-15.878541516494028,-4.5169973,-14.294597,-11.902152,-19.780226
S0772,美6K4m6,3,ternary,-28.309827993090742,-18.455391861353753,-4.9082413,-13.993063,-11.872366,-19.793024
S0773,美6K4m6,3,ternary,-26.242350686630513,-28.59543234401538,-4.636527,-12.259969,-11.997112,-20.056684
S0774,美6K4m6,3,ternary,-26.658451641644447,-27.173332570934605,-3.7316275,-12.290629,-12.050043,-20.11382
S0775,美6K4m6,3,ternary,-28.403095604167667,-22.314735011291152,-4.4036555,-11.136948,-12.106186,-20.219492
S0776,美6K4m6,3,ternary,-27.240125539247394,-28.52532725820931,-4.4073763,-12.412346,-12.023499,-20.05381
S0777,美6K4m6,3,ternary,-26.625715943775717,-23.090821530038358,-4.5422087,-14.121257,-11.878635,-19.848825
S0778,美6K4m6,3,ternary,-24.685447258553385,-19.84493076401153,-5.5212164,-12.38241,-12.02617,-19.903015
S0779,美6K4m6,3,ternary,-21.41556885857316,-18.666580586485097,-6.823378,-11.030016,-12.384098,-19.821365
S0780,美6K4m6,3,ternary,-19.666058102373977,-16.628657716579802,-6.9351892,-11.000325,-12.432922,-19.715405
S0781,美6K5,2,binary_Thiram_MG,29.394695245782657,1.0005072069601055,24.620783,-15.1010895,-6.726847,4.8432503
S0782,美6K5,2,binary_Thiram_MG,29.160741101321616,1.493993532848601,24.47307,-14.954319,-6.6908555,4.7936096
S0783,美6K5,2,binary_Thiram_MG,29.007214768344145,1.4640777273759231,24.358105,-14.918772,-6.618081,4.726456
S0784,美6K5,2,binary_Thiram_MG,20.36911078809974,-4.126158239755462,19.485714,-16.772638,-6.0573955,4.2423863
S0785,美6K5,2,binary_Thiram_MG,23.246068311521757,-1.0738503066023717,21.011927,-16.866047,-6.2170715,4.4313154
S0786,美6K5,2,binary_Thiram_MG,25.094268499205256,1.069521340648049,21.211203,-16.447258,-6.2617416,4.4670286
S0787,美6K5,2,binary_Thiram_MG,20.856265929661586,-1.922194701325166,19.19676,-16.440828,-6.049571,4.2682586
S0788,美6K5,2,binary_Thiram_MG,23.365346489514017,-0.9746281673031052,20.146759,-16.507696,-6.1837997,4.372339
S0789,美6K5,2,binary_Thiram_MG,25.843436028534338,0.18916075569074647,20.806427,-16.1257,-6.2236238,4.3477845
S0790,美6K5,2,binary_Thiram_MG,26.942625954083454,-3.0140343080912166,21.112429,-16.054949,-6.1165347,4.34883
S0791,美6K5,2,binary_Thiram_MG,26.787270012720974,1.6732241255790463,21.766533,-15.908001,-6.365599,4.551328
S0792,美6K5,2,binary_Thiram_MG,28.243647174408153,1.4449541451028292,23.199331,-15.2833395,-6.476617,4.621745
S0793,美6K5m4,3,ternary,-21.107568582779006,-14.218757807513986,-7.1659894,-16.169424,-12.197914,-19.46017
S0794,美6K5m4,3,ternary,-19.347113632235246,-13.796123013406651,-8.040413,-16.653006,-12.221849,-19.359753
S0795,美6K5m4,3,ternary,-18.81069713106514,-12.152540018158973,-8.593903,-16.755796,-12.415731,-19.207932
S0796,美6K5m4,3,ternary,-17.36349571073571,-11.318595815810129,-9.098704,-16.96882,-12.455219,-19.0968
S0797,美6K5m4,3,ternary,-22.669198935400797,-18.200356550353398,-5.8933353,-16.135492,-12.078923,-19.534636
S0798,美6K5m4,3,ternary,-18.423486467903086,-11.00535005938402,-11.492965,-30.41445,0.5420033,7.2923017
S0799,美6K5m4,3,ternary,-18.326556249804447,-8.07357229152638,-12.014852,-30.778717,0.67085445,7.182475
S0800,美6K5m4,3,ternary,-18.144119784670863,-7.316963639883237,-12.07725,-30.80928,0.675847,7.129425
S0801,美6K5m5,3,ternary,25.93301678422576,-4.957267412468513,21.652431,-11.78678,-5.30028,5.1970935
S0802,美6K5m5,3,ternary,26.942778478490887,-3.7535617593467117,22.063293,-11.792176,-5.3625274,5.1060553
S0803,美6K5m5,3,ternary,26.757165164499835,-3.1382585439563004,22.303108,-11.831127,-5.4750757,5.1884613
S0804,美6K5m5,3,ternary,26.966491105965567,-2.6526952163179383,22.47333,-11.845011,-5.475282,5.1698813
S0805,美6K5m5,3,ternary,15.459455992912494,-12.941356886681753,19.49832,-9.336711,-5.202241,5.2551136
S0806,美6K5m5,3,ternary,15.295587798151077,-12.233073030605027,19.49667,-9.357161,-5.2688327,5.171666
S0807,美6K5m5,3,ternary,16.121620491195543,-10.859472988816252,19.548227,-9.31534,-5.161125,5.290552
S0808,美6K5m5,3,ternary,19.10114596191238,-9.900141590274707,19.695517,-9.431459,-5.2059674,5.235027
S0809,美6K5m5,3,ternary,25.16967164422323,-5.9937703695856275,21.153454,-11.844278,-5.4331737,4.792338
S0810,美6K5m5,3,ternary,25.589877865038837,-5.917715322321055,21.251852,-11.800987,-5.3329806,5.0222416
S0811,美6K5m5,3,ternary,25.676236034673316,-5.7500890397698035,21.28014,-11.745195,-5.2597866,5.075538
S0812,美6K5m5,3,ternary,25.788582624204153,-5.537147714950393,21.465395,-11.664388,-5.2913733,5.0965266
S0813,美6K5m6,3,ternary,11.1325362868439,-13.291567083050689,18.29197,-15.982673,-5.845598,4.2385497
S0814,美6K5m6,3,ternary,27.252859396996126,-4.679208261725239,21.35298,-14.443604,-5.9346814,4.496173
S0815,美6K5m6,3,ternary,27.78979058010787,0.11843318101070606,25.471045,-12.5702505,-6.2237,5.112023
S0816,美6K5m6,3,ternary,16.052818089200233,-15.39930988850272,18.453098,-15.307765,-5.752505,4.319415
S0817,美6K5m6,3,ternary,12.4883146381895,-9.191245233529926,19.280548,-8.18932,-5.0546093,5.474824
S0818,美6K6,2,binary_Thiram_MG,24.09766197985072,-2.58033614183851,20.32069,-16.581923,-6.171267,4.3762417
S0819,美6K6,2,binary_Thiram_MG,22.521776638740665,-0.37467509515110664,20.56572,-16.393465,-6.176826,4.383963
S0820,美6K6,2,binary_Thiram_MG,25.15605474379346,-0.3288856419241665,21.162458,-16.216331,-6.2344284,4.413399
S0821,美6K6,2,binary_Thiram_MG,-8.559148693224925,-12.885917817970707,17.196861,-18.105494,-12.148873,-20.219769
S0822,美6K6,2,binary_Thiram_MG,-1.9066588139176688,-12.218738578811436,17.435822,-17.954449,-5.999218,4.1111717
S0823,美6K6,2,binary_Thiram_MG,2.0818183737947007,-7.064304022473508,17.4392,-17.966766,-6.0726514,4.1240377
S0824,美6K6,2,binary_Thiram_MG,14.0598335583783,-5.383593434002716,18.549437,-17.32479,-5.962519,4.1532607
S0825,美6K6,2,binary_Thiram_MG,24.687934673286843,-4.171914195463181,21.382166,-17.312685,-6.250331,4.446453
S0826,美6K6,2,binary_Thiram_MG,26.79996927953695,-4.073652973878222,22.062744,-15.977229,-6.1725655,4.5029974
S0827,美6K6,2,binary_Thiram_MG,25.892103674872935,-0.030541234407549432,22.364895,-16.397335,-6.439345,4.6005077
S0828,美6K6,2,binary_Thiram_MG,17.925453741504334,-2.365882898492304,19.208685,-16.55936,-6.0473022,4.232157
S0829,美6K6,2,binary_Thiram_MG,-1.5294469440887442,-6.350349714807435,-5.048004,1.2000812,-12.981064,-21.44429
S0830,美6K6,2,binary_Thiram_MG,-5.848091817042459,-4.790424851770766,-5.1345587,1.1307526,-13.035207,-21.503323
S0831,美6K6m4,3,ternary,-22.159089797250196,-12.494014389894339,-7.5187974,-16.408535,-12.158049,-19.440487
S0832,美6K6m4,3,ternary,-21.093267335543,-11.487476203713381,-8.131428,-16.718298,-12.210772,-19.377821
S0833,美6K6m4,3,ternary,-20.579605026070563,-10.78633936811755,-8.512845,-17.133184,-12.358228,-19.156534
S0834,美6K6m4,3,ternary,-20.68911461955326,-11.042583073233729,-8.544774,-17.192524,-12.413772,-19.122353
S0835,美6K6m4,3,ternary,-20.640280906887106,-13.010667295695608,-8.194326,-16.645561,-12.305178,-19.39406
S0836,美6K6m4,3,ternary,-19.58552672723105,-10.544199326103307,-9.491571,-17.945263,-12.543486,-18.944574
S0837,美6K6m4,3,ternary,-18.68518890312507,-8.491506010451245,-14.395741,-27.839682,0.4717258,7.7047076
S0838,美6K6m4,3,ternary,-18.608379069841632,-7.770107869317206,-12.288845,-30.775307,0.5640784,7.2421565
S0839,美6K6m4,3,ternary,-18.38050111648174,-7.217989001655487,-12.5683975,-30.652786,0.29412687,7.4488506
S0840,美6K6m5,3,ternary,-12.195650984326548,-12.424776783545104,-10.736738,-15.049961,-12.701739,-19.213825
S0841,美6K6m5,3,ternary,-12.169715441288238,-11.495139184582259,-10.980993,-14.982181,-13.090716,-19.064096
S0842,美6K6m5,3,ternary,-12.407377610723396,-10.100445050873219,-11.19002,-14.918311,-13.060002,-18.989473
S0843,美6K6m5,3,ternary,-4.162794912531252,-9.836537876220431,-12.316819,-13.321987,-13.225027,-18.945555
S0844,美6K6m5,3,ternary,-2.8387257348141683,-7.710365082435291,-12.392226,-13.173632,-13.252469,-18.95435
S0845,美6K6m5,3,ternary,-2.2040738530521473,-6.820109289723871,-12.377297,-13.118101,-13.304768,-18.905552
S0846,美6K6m5,3,ternary,-17.966879501536784,-8.520228740587461,-11.568913,-18.438623,-12.755816,-18.626362
S0847,美6K6m5,3,ternary,-16.993204249560083,-7.175489961877229,-11.823898,-18.480215,-12.746783,-18.66544
S0848,美6K6m5,3,ternary,-17.780925073217887,-6.193114445261424,-15.515276,-27.91483,0.31168538,7.981924
S0849,美6K6m6,3,ternary,23.840363267580607,-12.135719314308288,18.785736,-13.633922,-5.6918826,4.412038
S0850,美6K6m6,3,ternary,22.326483984650633,-9.692074739944267,19.436968,-13.959293,-5.655801,4.433479
S0851,美6K6m6,3,ternary,24.118057125528587,-9.738060688616983,19.128485,-13.933928,-5.715125,4.3562517
S0852,美6K6m6,3,ternary,24.458340050059885,-9.62326424886855,19.19901,-13.58832,-5.619464,4.463599
S0853,美6K6m6,3,ternary,24.51641948657165,-9.321137416386877,19.50007,-13.692667,-5.7351995,4.438618
S0854,美6K6m6,3,ternary,22.430407710730506,-11.294183459667032,18.475555,-14.690094,-5.735776,4.3444915
S0855,美6K6m6,3,ternary,23.951428027300352,-11.5968907309034,18.944792,-14.226702,-5.719736,4.3420725
S0856,美6K6m6,3,ternary,25.199329939137144,-8.052501714147708,19.8405,-13.681524,-5.7698717,4.47577
S0857,美6K6m6,3,ternary,26.814553896042412,-5.403841653905101,20.702818,-12.972472,-5.619959,4.6546254
S0858,美6K6m6,3,ternary,26.92313904507239,-3.4257354919405176,21.21044,-12.649431,-5.522955,4.7532144
S0859,美6K6m6,3,ternary,22.264071188219795,-10.429702312016484,18.74101,-14.170002,-5.687643,4.3910017
S0860,美6K6m6,3,ternary,23.26404899655661,-10.231818851986718,18.89078,-13.958566,-5.681027,4.395665
S0861,美6K6m6,3,ternary,23.373229988567378,-9.966573266761724,19.008604,-13.7605715,-5.603136,4.3605747
S0862,美6K6m6,3,ternary,22.85166914022043,-10.696053118841967,19.201004,-13.925927,-5.6495786,4.413995
S0863,美6m4,2,binary_Thiram_MBA,-19.854661084708894,-9.502051267322353,-10.273335,-18.415268,-12.448745,-18.900105
S0864,美6m4,2,binary_Thiram_MBA,-19.7059997849688,-8.566044867852415,-10.535721,-18.613497,-12.511191,-18.843397
S0865,美6m4,2,binary_Thiram_MBA,-20.104183778611684,-8.596769480973771,-10.547373,-18.733448,-12.470575,-18.846766
S0866,美6m4,2,binary_Thiram_MBA,-19.850940637917827,-7.964950863679785,-10.635435,-18.785124,-12.504408,-18.789848
S0867,美6m4,2,binary_Thiram_MBA,-27.73598922085648,-18.22871950069428,-5.3617454,-15.609382,-11.929209,-19.639215
S0868,美6m4,2,binary_Thiram_MBA,-25.934785425733004,-16.01699932063232,-5.97116,-15.700397,-12.0062275,-19.604055
S0869,美6m4,2,binary_Thiram_MBA,-22.62606621916194,-16.8519297557093,-6.7735763,-15.73493,-12.091451,-19.476736
S0870,美6m4,2,binary_Thiram_MBA,-24.280179303532552,-13.841308726000502,-7.1214294,-15.966423,-12.092778,-19.46724
S0871,美6m4,2,binary_Thiram_MBA,-20.029686759053078,-8.350535779046504,-10.616747,-18.855577,-12.443081,-18.709028
S0872,美6m4,2,binary_Thiram_MBA,-19.996396679635325,-8.034347008933013,-10.656872,-18.870445,-12.440696,-18.715254
S0873,美6m4,2,binary_Thiram_MBA,-20.04112146557497,-7.586251751636169,-10.763126,-18.978464,-12.5053625,-18.770851
S0874,美6m4,2,binary_Thiram_MBA,-19.339352752095767,-7.269946656507115,-10.931549,-19.077988,-12.463771,-18.614048
S0875,美6m5,2,binary_Thiram_MBA,-28.114913643443035,-20.374958325068448,-5.6666636,-14.046237,-11.896293,-19.758413
S0876,美6m5,2,binary_Thiram_MBA,-26.80784564143385,-19.72123925582892,-5.8496585,-14.6317215,-12.018404,-19.678148
S0877,美6m5,2,binary_Thiram_MBA,-25.184509063242345,-14.03174187748424,-6.156244,-14.683688,-12.007282,-19.543852
S0878,美6m5,2,binary_Thiram_MBA,-26.206975637163584,-17.16174359299778,-6.090859,-15.291221,-11.931671,-19.672976
S0879,美6m5,2,binary_Thiram_MBA,-29.424455369617508,-19.068218903560727,-4.46625,-15.008544,-11.889931,-19.681005
S0880,美6m5,2,binary_Thiram_MBA,-27.555812468047325,-18.808095627824095,-5.047713,-14.408088,-11.867382,-19.720036
S0881,美6m5,2,binary_Thiram_MBA,-26.013434923791145,-20.798315921770026,-5.6583204,-15.442103,-12.0338545,-19.755974
S0882,美6m5,2,binary_Thiram_MBA,-23.113116180304466,-19.863037980856884,-5.923027,-15.084528,-11.9301,-19.670666
S0883,美6m5,2,binary_Thiram_MBA,-22.520974744246193,-13.144962615262447,-7.6600275,-16.66306,-12.159366,-19.450766
S0884,美6m5,2,binary_Thiram_MBA,-20.53942730112827,-13.701903326407951,-8.141386,-17.209267,-12.365466,-19.278746
S0885,美6m5,2,binary_Thiram_MBA,-20.71745586310764,-10.823340477859558,-9.305485,-17.893696,-12.407567,-18.988832
S0886,美6m5,2,binary_Thiram_MBA,-20.12057127117007,-9.135502226319902,-9.67345,-18.201666,-12.403221,-18.986486
S0887,美6m6,2,binary_Thiram_MBA,-32.58703688778583,-22.857134459205735,-3.8793209,-15.396273,-11.855679,-19.750055
S0888,美6m6,2,binary_Thiram_MBA,-30.42599929120941,-19.159512213362646,-3.3584743,-13.720597,-11.875605,-19.770546
S0889,美6m6,2,binary_Thiram_MBA,-28.54141612243951,-22.205189782309528,-5.704466,-13.444902,-11.911661,-19.67302
S0890,美6m6,2,binary_Thiram_MBA,-28.950308958808098,-18.456503913150097,-3.5372932,-14.35873,-11.814512,-19.81064
S0891,美6m6,2,binary_Thiram_MBA,-23.440325407287258,-25.532673860478546,-4.918958,-9.814775,-12.184602,-20.329111
S0892,美6m6,2,binary_Thiram_MBA,-21.27059813761292,-25.21016172808103,-4.9709415,-9.688312,-12.155162,-20.292564
S0893,美6m6,2,binary_Thiram_MBA,-21.407636669942804,-23.44372312469232,-5.0216684,-9.547466,-12.200539,-20.350225
S0894,美6m6,2,binary_Thiram_MBA,-21.866849789119986,-22.22446097524668,-5.089529,-9.321314,-12.250929,-20.52108
S0895,美6m6,2,binary_Thiram_MBA,-23.61134676122181,-23.57510738722779,-4.88237,-10.116385,-12.127197,-20.192362
S0896,美6m6,2,binary_Thiram_MBA,-21.795618460345175,-23.935942356786306,-5.009607,-9.637499,-12.203182,-20.348814
S0897,美6m6,2,binary_Thiram_MBA,-19.26504100153844,-24.479053946802125,-5.15736,-8.797734,-12.231853,-20.540506
S0898,美6m6,2,binary_Thiram_MBA,-13.917304844319801,-26.39025036290927,-5.29453,-6.2562428,-12.215026,-20.764692
S0899,美6m6,2,binary_Thiram_MBA,-24.400823572036906,-25.861076466017074,-4.3375807,-12.648579,-11.998485,-20.039515
S0900,美6m6,2,binary_Thiram_MBA,-23.6659117637795,-26.765654414300958,-5.5601816,-11.802314,-12.064116,-20.154095
S0901,美6m6,2,binary_Thiram_MBA,-17.928888437194335,-30.722190129789297,-5.214189,-8.147649,-12.196889,-20.483528
